RUN	simulations.ET_Simulation	et-simulation	1664968448438	 	3.3.1
USER	ETCreateClaim	1	START	1664968449559	1664968449559
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1664968511083	1664968511195	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1664968511205	1664968511432	OK	 
GROUP	1	ET_150_Telephone_Number	1664968511079	1664968511591	481	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1664968515375	1664968515460	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1664968515467	1664968515609	OK	 
GROUP	1	ET_160_Contact_Method	1664968515369	1664968515767	362	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1664968518253	1664968518357	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1664968518372	1664968518559	OK	 
GROUP	1	ET_170_Hearing_Participation	1664968518249	1664968518699	422	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1664968522538	1664968522648	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1664968522659	1664968522766	OK	 
GROUP	1	ET_180_Need_Support	1664968522518	1664968522965	388	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1664968526867	1664968526966	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1664968526972	1664968527080	OK	 
GROUP	1	ET_190_Contact_Completed	1664968526859	1664968527239	344	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1664968530865	1664968531006	OK	 
GROUP	1	ET_200_Employment_Status	1664968530861	1664968531198	288	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1664968533843	1664968533960	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1664968533964	1664968534112	OK	 
GROUP	1	ET_210_Work_For_Org	1664968533839	1664968534293	423	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1664968536564	1664968536669	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1664968536673	1664968536838	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1664968536559	1664968536979	396	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1664968540834	1664968540944	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1664968540946	1664968541063	OK	 
GROUP	1	ET_230_Employment_Details	1664968540829	1664968541230	379	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1664968545032	1664968545137	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1664968545143	1664968545265	OK	 
GROUP	1	ET_240_Start_Date	1664968545028	1664968545459	402	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1664968547653	1664968547777	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1664968547784	1664968547904	OK	 
GROUP	1	ET_250_Notice_End	1664968547649	1664968548173	484	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1664968550611	1664968550719	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1664968550735	1664968550876	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1664968550597	1664968551168	520	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1664968554304	1664968554390	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1664968554397	1664968554515	OK	 
GROUP	1	ET_270_Number_Of_Months	1664968554299	1664968554691	362	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1664968557873	1664968557966	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1664968557973	1664968558065	OK	 
GROUP	1	ET_280_Weekly_Hours	1664968557870	1664968558578	673	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1664968561162	1664968561272	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1664968561275	1664968561387	OK	 
GROUP	1	ET_290_Your_Pay	1664968561158	1664968561589	399	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1664968564902	1664968565025	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1664968565031	1664968565452	OK	 
GROUP	1	ET_300_Pension_Contributions	1664968564899	1664968565603	680	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1664968568844	1664968568961	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1664968568966	1664968569130	OK	 
GROUP	1	ET_310_Employee_Benefits	1664968568840	1664968569277	410	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1664968572383	1664968572506	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1664968572513	1664968572604	OK	 
GROUP	1	ET_310_Employee_Benefits	1664968572380	1664968572802	407	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1664968575904	1664968576010	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1664968576014	1664968576159	OK	 
GROUP	1	ET_320_Respondent_Name	1664968575899	1664968576332	406	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1664968579702	1664968580503	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1664968579697	1664968580507	801	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1664968583432	1664968583526	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1664968583534	1664968583692	KO	substring(Did you work at).find.exists, found nothing
GROUP	1	ET_335_Respondent_Address_LookUp	1664968583428	1664968583746	252	KO
USER	ETCreateClaim	1	END	1664968449559	1664968583754
