RUN	simulations.ET_Simulation	et-simulation	1665649656118	 	3.3.1
USER	ETCreateClaim	1	START	1665649656933	1665649656933
GROUP	2	ET_070_ACAS_Certificate	1665649775142	1665649775380	204	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665649776100	1665649776188	OK	 
GROUP	1	ET_200_Employment_Status	1665649776093	1665649776308	177	OK
REQUEST	2	ET_080_Representative	ET_080_005_Representative	1665649781636	1665649781696	OK	 
REQUEST	2	ET_080_Representative	ET_080_005_Representative Redirect 1	1665649781698	1665649781748	KO	regex(callback&state=(\w{8}-\w{4}-\w{4}-\w{4}-\w{12})).find.exists, found nothing
GROUP	2	ET_080_Representative	1665649781631	1665649781795	110	KO
USER	ETCreateClaim	2	END	1665649740950	1665649781806
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665649782713	1665649782760	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665649782762	1665649782823	OK	 
GROUP	1	ET_210_Work_For_Org	1665649782711	1665649782908	183	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665649787015	1665649787060	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665649787061	1665649787108	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665649787013	1665649787192	171	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665649792764	1665649792812	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665649792817	1665649793307	OK	 
GROUP	1	ET_230_Employment_Details	1665649792761	1665649793399	626	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665649798763	1665649798803	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665649798804	1665649798878	OK	 
GROUP	1	ET_240_Start_Date	1665649798762	1665649798964	197	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665649803568	1665649803612	OK	 
REQUEST	1	ET_250_Notice_End	
