RUN	simulations.ET_Simulation	et-simulation	1665483075898	 	3.3.1
USER	ETCreateClaim	1	START	1665483077281	1665483077281
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665483162833	1665483162953	OK	 
GROUP	1	ET_230_Employment_Details	1665483162726	1665483163069	322	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665483167001	1665483167133	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665483167138	1665483167268	OK	 
GROUP	1	ET_240_Start_Date	1665483166997	1665483167393	374	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665483170298	1665483170382	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665483170385	1665483170563	OK	 
GROUP	1	ET_250_Notice_End	1665483170295	1665483170772	457	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665483174149	1665483174255	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665483174257	1665483174367	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665483174146	1665483174575	417	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665483177857	1665483177968	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665483177973	1665483178086	OK	 
GROUP	1	ET_270_Number_Of_Months	1665483177854	1665483178249	373	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665483180766	1665483180851	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665483180854	1665483181084	OK	 
GROUP	1	ET_280_Weekly_Hours	1665483180765	1665483181228	442	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665483184191	1665483184306	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665483184308	1665483184421	OK	 
GROUP	1	ET_290_Your_Pay	1665483184186	1665483184948	747	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665483187673	1665483187846	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665483187849	1665483188223	OK	 
GROUP	1	ET_300_Pension_Contributions	1665483187666	1665483188418	732	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665483190527	1665483190635	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665483190637	1665483190732	OK	 
GROUP	1	ET_310_Employee_Benefits	1665483190524	1665483191200	660	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665483194720	1665483194802	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665483194803	1665483194894	OK	 
GROUP	1	ET_310_Employee_Benefits	1665483194716	1665483195078	348	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665483197660	1665483197762	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665483197766	1665483198169	OK	 
GROUP	1	ET_320_Respondent_Name	1665483197657	1665483198324	650	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665483200972	1665483201612	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665483200966	1665483201613	640	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665483204819	1665483204935	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665483204939	1665483205051	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665483204816	1665483205275	445	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665483207288	1665483207370	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665483207373	1665483207480	OK	 
GROUP	1	ET_340_Work_At	1665483207285	1665483207722	422	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665483210587	1665483210712	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665483210717	1665483210850	OK	 
GROUP	1	ET_350_Respondent_Acas	1665483210584	1665483210992	391	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665483214758	1665483214889	OK	 
GROUP	1	ET_360_Respondent_Check	1665483214756	1665483215424	654	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665483219307	1665483219420	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665483219424	1665483219519	OK	 
GROUP	1	ET_370_Respondent_Submit	1665483219306	1665483219657	334	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665483223608	1665483223739	OK	 
GROUP	1	ET_380_Claim_Details	1665483223606	1665483223932	302	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665483226179	1665483226288	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665483226291	1665483226494	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665483226175	1665483226629	436	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665483229580	1665483229703	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665483229706	1665483229840	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665483229576	1665483230098	510	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665483233006	1665483233115	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665483233125	1665483233298	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665483232996	1665483234018	997	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665483236078	1665483236181	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665483236184	1665483236319	OK	 
GROUP	1	ET_420_Compensation	1665483236075	1665483236463	377	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665483239183	1665483239292	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665483239294	1665483239482	OK	 
GROUP	1	ET_430_Whistleblowing	1665483239175	1665483239906	710	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665483242898	1665483243044	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665483243046	1665483243152	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665483242896	1665483243301	394	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665483245541	1665483245666	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665483245536	1665483246150	598	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1665483249399	1665483261154	OK	 
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit Redirect 1	1665483261157	1665483261425	OK	 
GROUP	1	ET_460_Final_Check_Submit	1665483249397	1665483261564	12153	OK
USER	ETCreateClaim	1	END	1665483077281	1665483265547
