RUN	simulations.ET_Simulation	et-simulation	1664979869646	 	3.3.1
USER	ETCreateClaim	1	START	1664979871405	1664979871405
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1664979976938	1664979977089	OK	 
GROUP	1	ET_250_Notice_End	1664979976802	1664979978587	1761	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1664979981213	1664979981303	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1664979981313	1664979981457	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1664979981202	1664979981717	480	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1664979983738	1664979983849	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1664979983853	1664979983963	OK	 
GROUP	1	ET_270_Number_Of_Months	1664979983732	1664979984204	449	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1664979987484	1664979987583	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1664979987588	1664979987948	OK	 
GROUP	1	ET_280_Weekly_Hours	1664979987481	1664979988207	696	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1664979991549	1664979991666	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1664979991673	1664979991782	OK	 
GROUP	1	ET_290_Your_Pay	1664979991541	1664979992017	437	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1664979995065	1664979995181	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1664979995186	1664979995322	OK	 
GROUP	1	ET_300_Pension_Contributions	1664979995062	1664979995481	397	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1664979998171	1664979998492	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1664979998498	1664979998616	OK	 
GROUP	1	ET_310_Employee_Benefits	1664979998162	1664979998834	641	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1664980001147	1664980001238	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1664980001243	1664980001359	OK	 
GROUP	1	ET_310_Employee_Benefits	1664980001143	1664980002011	856	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1664980005946	1664980006061	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1664980006064	1664980006200	OK	 
GROUP	1	ET_320_Respondent_Name	1664980005942	1664980006382	413	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1664980008522	1664980009241	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1664980008512	1664980009244	719	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1664980011896	1664980012003	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1664980012010	1664980012196	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1664980011893	1664980012837	922	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1664980015270	1664980015390	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1664980015394	1664980015515	OK	 
GROUP	1	ET_340_Work_At	1664980015262	1664980015856	559	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1664980018475	1664980018615	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1664980018621	1664980018793	OK	 
GROUP	1	ET_350_Respondent_Acas	1664980018471	1664980019325	826	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1664980023187	1664980023336	OK	 
GROUP	1	ET_360_Respondent_Check	1664980023182	1664980023563	362	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1664980026682	1664980026796	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1664980026802	1664980026941	OK	 
GROUP	1	ET_370_Respondent_Submit	1664980026680	1664980027209	507	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1664980029585	1664980029724	OK	 
GROUP	1	ET_380_Claim_Details	1664980029582	1664980031026	1411	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1664980033956	1664980034063	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1664980034068	1664980034296	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1664980033952	1664980034821	839	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1664980038685	1664980038797	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1664980038799	1664980038945	OK	 
GROUP	1	ET_400_Describe_What_Happened	1664980038682	1664980039598	891	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1664980043006	1664980043139	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1664980043153	1664980043341	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1664980043002	1664980044643	1593	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1664980046862	1664980047025	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1664980047034	1664980047175	OK	 
GROUP	1	ET_420_Compensation	1664980046856	1664980047399	508	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1664980049628	1664980049735	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1664980049742	1664980049880	OK	 
GROUP	1	ET_430_Whistleblowing	1664980049615	1664980050895	1239	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1664980054738	1664980054857	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1664980054860	1664980055051	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1664980054730	1664980055374	619	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1664980058995	1664980059420	OK	 
GROUP	1	ET_450_Final_Check_Answers	1664980058992	1664980060160	1152	OK
USER	ETCreateClaim	1	END	1664979871405	1664980064035
