RUN	simulations.ET_Simulation	et-simulation	1665494713651	 	3.3.1
USER	ETCreateClaim	1	START	1665494714632	1665494714632
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665494753408	1665494753553	OK	 
GROUP	1	ET_090_Log_In	1665494748644	1665494753724	5049	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665494755967	1665494756274	OK	 
GROUP	1	ET_100_One_Go	1665494755965	1665494756435	459	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665494760436	1665494760588	OK	 
GROUP	1	ET_110_Personal_Details	1665494760435	1665494760889	433	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665494764079	1665494764195	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665494764197	1665494764481	OK	 
GROUP	1	ET_120_DoB	1665494764075	1665494764915	817	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665494768448	1665494768595	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665494768598	1665494768799	OK	 
GROUP	1	ET_130_Sex	1665494768445	1665494769325	860	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665494772049	1665494772765	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665494772045	1665494772768	716	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665494775848	1665494776001	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665494776007	1665494776301	OK	 
GROUP	1	ET_145_Your_Address_Select	1665494775845	1665494776485	615	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665494778687	1665494778805	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665494778810	1665494778948	OK	 
GROUP	1	ET_150_Telephone_Number	1665494778683	1665494779166	458	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665494781199	1665494781304	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665494781308	1665494781507	OK	 
GROUP	1	ET_160_Contact_Method	1665494781194	1665494781659	443	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665494784525	1665494784651	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665494784657	1665494784766	OK	 
GROUP	1	ET_170_Hearing_Participation	1665494784518	1665494785019	478	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665494788281	1665494788784	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665494788789	1665494788890	OK	 
GROUP	1	ET_180_Need_Support	1665494788275	1665494792155	3861	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665494795609	1665494795761	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665494795769	1665494795922	OK	 
GROUP	1	ET_190_Contact_Completed	1665494795604	1665494796089	464	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665494798177	1665494798384	OK	 
GROUP	1	ET_200_Employment_Status	1665494798175	1665494798585	386	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665494801539	1665494801679	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665494801691	1665494801814	OK	 
GROUP	1	ET_210_Work_For_Org	1665494801536	1665494802629	1067	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665494805634	1665494805767	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665494805770	1665494806111	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665494805624	1665494806323	678	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665494808628	1665494808749	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665494808754	1665494808907	OK	 
GROUP	1	ET_230_Employment_Details	1665494808623	1665494810000	1361	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665494812308	1665494812417	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665494812419	1665494812575	OK	 
GROUP	1	ET_240_Start_Date	1665494812305	1665494812961	633	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665494816753	1665494816868	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665494816871	1665494816997	OK	 
GROUP	1	ET_250_Notice_End	1665494816746	1665494817178	412	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665494820039	1665494820157	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665494820163	1665494820326	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665494820036	1665494820470	404	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665494822578	1665494822687	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665494822691	1665494822790	OK	 
GROUP	1	ET_270_Number_Of_Months	1665494822575	1665494823056	465	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665494825607	1665494825759	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665494825764	1665494825878	OK	 
GROUP	1	ET_280_Weekly_Hours	1665494825603	1665494826095	469	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665494829180	1665494829308	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665494829312	1665494829461	OK	 
GROUP	1	ET_290_Your_Pay	1665494829175	1665494829647	456	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665494831672	1665494831772	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665494831777	1665494831886	OK	 
GROUP	1	ET_300_Pension_Contributions	1665494831664	1665494832542	853	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665494835499	1665494835612	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665494835616	1665494835785	OK	 
GROUP	1	ET_310_Employee_Benefits	1665494835495	1665494835958	443	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665494838181	1665494838296	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665494838300	1665494838413	OK	 
GROUP	1	ET_310_Employee_Benefits	1665494838174	1665494838644	453	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665494840840	1665494840958	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665494840960	1665494841078	OK	 
GROUP	1	ET_320_Respondent_Name	1665494840837	1665494841213	365	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665494844164	1665494844850	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665494844154	1665494844853	686	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665494847529	1665494847674	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665494847679	1665494847876	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665494847524	1665494848271	727	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665494850599	1665494850711	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665494850717	1665494850853	OK	 
GROUP	1	ET_340_Work_At	1665494850596	1665494851045	431	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665494853218	1665494853332	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665494853333	1665494853448	OK	 
GROUP	1	ET_350_Respondent_Acas	1665494853215	1665494853689	463	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665494857549	1665494857650	OK	 
GROUP	1	ET_360_Respondent_Check	1665494857545	1665494857896	334	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665494861760	1665494861843	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665494861846	1665494861942	OK	 
GROUP	1	ET_370_Respondent_Submit	1665494861755	1665494862214	443	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665494864715	1665494864825	OK	 
GROUP	1	ET_380_Claim_Details	1665494864714	1665494866003	1268	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665494868627	1665494868724	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665494868726	1665494868853	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665494868624	1665494869003	358	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665494871169	1665494871258	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665494871262	1665494871374	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665494871165	1665494871538	345	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665494875048	1665494875171	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665494875173	1665494875279	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665494875045	1665494875444	387	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665494878227	1665494878333	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665494878335	1665494878458	OK	 
GROUP	1	ET_420_Compensation	1665494878224	1665494878673	437	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665494880821	1665494880912	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665494880913	1665494881006	OK	 
GROUP	1	ET_430_Whistleblowing	1665494880814	1665494881421	592	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665494885170	1665494885250	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665494885254	1665494885372	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665494885164	1665494885503	322	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665494889029	1665494889206	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665494889025	1665494891725	2683	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1665494895498	1665494906084	OK	 
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit Redirect 1	1665494906088	1665494906190	OK	 
GROUP	1	ET_460_Final_Check_Submit	1665494895495	1665494906333	10817	OK
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out	1665494908739	1665494908848	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 1	1665494908851	1665494908930	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 2	1665494908932	1665494909056	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 3	1665494909060	1665494909437	OK	 
GROUP	1	ET_470_Log_Out	1665494908735	1665494910303	1544	OK
REQUEST	1	ET_010_Home	ET_010_005_Home	1665494912811	1665494912944	OK	 
GROUP	1	ET_010_Home	1665494912807	1665494913698	883	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665494916869	1665494917040	OK	 
GROUP	1	ET_020_Start	1665494916865	1665494917227	350	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665494919229	1665494919367	OK	 
GROUP	1	ET_030_Before_You_Continue	1665494919225	1665494919499	259	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665494922600	1665494922710	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665494922716	1665494922846	OK	 
GROUP	1	ET_040_Work_Postcode	1665494922595	1665494924150	1531	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665494926540	1665494926640	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665494926643	1665494926926	KO	substring(Are you making a claim on your own or with others?).find.exists, found nothing
GROUP	1	ET_050_Claim_Yourself	1665494926535	1665494926934	383	KO
USER	ETCreateClaim	1	END	1665494714632	1665494926945
