RUN	simulations.ET_Simulation	et-simulation	1665152182434	 	3.3.1
USER	ETCreateClaim	1	START	1665152183531	1665152183531
GROUP	1	ET_110_Personal_Details	1665152226779	1665152227640	842	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665152231343	1665152231452	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665152231455	1665152231582	OK	 
GROUP	1	ET_120_DoB	1665152231338	1665152231749	394	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665152234223	1665152235724	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665152235727	1665152235860	OK	 
GROUP	1	ET_130_Sex	1665152234219	1665152236222	1985	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665152239925	1665152240623	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665152239918	1665152240624	698	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665152242834	1665152242920	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665152242923	1665152243040	OK	 
GROUP	1	ET_145_Your_Address_Select	1665152242830	1665152243177	327	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665152245639	1665152245752	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665152245755	1665152245845	OK	 
GROUP	1	ET_150_Telephone_Number	1665152245628	1665152246078	422	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665152249855	1665152249939	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665152249941	1665152250075	OK	 
GROUP	1	ET_160_Contact_Method	1665152249848	1665152250289	422	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665152253623	1665152253743	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665152253751	1665152254005	OK	 
GROUP	1	ET_170_Hearing_Participation	1665152253618	1665152254188	545	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665152257313	1665152257393	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665152257396	1665152257477	OK	 
GROUP	1	ET_180_Need_Support	1665152257308	1665152258045	715	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665152260781	1665152260869	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665152260874	1665152261015	OK	 
GROUP	1	ET_190_Contact_Completed	1665152260778	1665152261167	369	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665152265036	1665152265170	OK	 
GROUP	1	ET_200_Employment_Status	1665152265034	1665152265426	361	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665152268570	1665152268665	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665152268670	1665152268789	OK	 
GROUP	1	ET_210_Work_For_Org	1665152268568	1665152269011	424	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665152272362	1665152272481	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665152272486	1665152272575	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665152272359	1665152272685	314	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665152275742	1665152275832	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665152275836	1665152275946	OK	 
GROUP	1	ET_230_Employment_Details	1665152275738	1665152276107	338	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665152278433	1665152278530	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665152278532	1665152278651	OK	 
GROUP	1	ET_240_Start_Date	1665152278429	1665152278818	376	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665152282823	1665152282911	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665152282915	1665152283028	OK	 
GROUP	1	ET_250_Notice_End	1665152282819	1665152283175	339	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665152285792	1665152285902	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665152285906	1665152286064	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665152285788	1665152286193	382	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665152289422	1665152289527	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665152289529	1665152289635	OK	 
GROUP	1	ET_270_Number_Of_Months	1665152289419	1665152289899	464	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665152292009	1665152292105	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665152292109	1665152292231	OK	 
GROUP	1	ET_280_Weekly_Hours	1665152292008	1665152292382	359	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665152295031	1665152295129	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665152295134	1665152295301	OK	 
GROUP	1	ET_290_Your_Pay	1665152295029	1665152295498	449	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665152299214	1665152299322	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665152299325	1665152299528	OK	 
GROUP	1	ET_300_Pension_Contributions	1665152299208	1665152299995	772	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665152303951	1665152304071	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665152304073	1665152304225	OK	 
GROUP	1	ET_310_Employee_Benefits	1665152303948	1665152304339	374	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665152307311	1665152307400	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665152307403	1665152307502	OK	 
GROUP	1	ET_310_Employee_Benefits	1665152307308	1665152307636	313	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665152310090	1665152310187	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665152310191	1665152310303	OK	 
GROUP	1	ET_320_Respondent_Name	1665152310088	1665152310415	313	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665152314032	1665152314671	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665152314027	1665152314674	639	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665152317702	1665152317780	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665152317782	1665152317892	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665152317698	1665152318278	564	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665152321183	1665152321336	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665152321339	1665152321447	OK	 
GROUP	1	ET_340_Work_At	1665152321179	1665152321852	657	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665152323893	1665152323983	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665152323986	1665152324149	OK	 
GROUP	1	ET_350_Respondent_Acas	1665152323889	1665152324299	394	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665152326473	1665152326581	OK	 
GROUP	1	ET_360_Respondent_Check	1665152326468	1665152326794	313	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665152329600	1665152329712	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665152329716	1665152329833	OK	 
GROUP	1	ET_370_Respondent_Submit	1665152329597	1665152329992	379	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665152333241	1665152333383	OK	 
GROUP	1	ET_380_Claim_Details	1665152333237	1665152333539	278	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665152337484	1665152337588	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665152337590	1665152337797	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665152337477	1665152338087	589	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665152340261	1665152340361	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665152340365	1665152340490	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665152340257	1665152340891	605	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665152343657	1665152343768	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665152343772	1665152343901	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665152343656	1665152344072	402	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665152346341	1665152346456	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665152346460	1665152346570	OK	 
GROUP	1	ET_420_Compensation	1665152346339	1665152346728	375	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665152348853	1665152348977	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665152348980	1665152349085	OK	 
GROUP	1	ET_430_Whistleblowing	1665152348848	1665152349505	642	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665152351662	1665152351781	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665152351782	1665152351910	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665152351658	1665152352517	841	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665152355563	1665152355727	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665152355559	1665152355858	290	OK
USER	ETCreateClaim	1	END	1665152183531	1665152359598
