RUN	simulations.ET_Simulation	et-simulation	1665499930592	 	3.3.1
USER	ETCreateClaim	1	START	1665499931678	1665499931678
GROUP	1	ET_230_Employment_Details	1665500085640	1665500086087	433	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665500092307	1665500092432	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665500092436	1665500092587	OK	 
GROUP	1	ET_240_Start_Date	1665500092301	1665500094016	1687	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665500098459	1665500098561	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665500098565	1665500098705	OK	 
GROUP	1	ET_250_Notice_End	1665500098451	1665500098984	516	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665500105435	1665500105567	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665500105570	1665500105716	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665500105431	1665500106183	736	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665500110294	1665500110405	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665500110407	1665500110556	OK	 
GROUP	1	ET_270_Number_Of_Months	1665500110290	1665500110801	495	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665500114894	1665500115019	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665500115020	1665500115233	OK	 
GROUP	1	ET_280_Weekly_Hours	1665500114890	1665500115766	865	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665500122215	1665500122347	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665500122349	1665500122516	OK	 
GROUP	1	ET_290_Your_Pay	1665500122212	1665500122762	536	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665500127838	1665500127941	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665500127944	1665500128116	OK	 
GROUP	1	ET_300_Pension_Contributions	1665500127830	1665500128410	555	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665500133529	1665500133624	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665500133629	1665500133778	OK	 
GROUP	1	ET_310_Employee_Benefits	1665500133522	1665500134036	492	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665500140577	1665500140676	OK	 
REQUEST	1	ET_310_Employee_Benefits	
