RUN	simulations.ET_Simulation	et-simulation	1665652446637	 	3.3.1
USER	ETCreateClaim	1	START	1665652447442	1665652447442
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665652554133	1665652554197	OK	 
GROUP	1	ET_170_Hearing_Participation	1665652554070	1665652554294	192	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665652560762	1665652560800	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665652560804	1665652560862	OK	 
GROUP	1	ET_180_Need_Support	1665652560739	1665652561027	248	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665652565876	1665652565933	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665652565937	1665652565988	OK	 
GROUP	1	ET_190_Contact_Completed	1665652565871	1665652566100	198	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665652573071	1665652573129	OK	 
GROUP	1	ET_200_Employment_Status	1665652573067	1665652573254	160	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665652577415	1665652577456	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665652577460	1665652577513	OK	 
GROUP	1	ET_210_Work_For_Org	1665652577411	1665652577601	172	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665652583873	1665652583927	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665652583931	1665652583976	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665652583870	1665652584074	188	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665652589528	1665652589574	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665652589577	1665652589631	OK	 
GROUP	1	ET_230_Employment_Details	1665652589521	1665652589726	176	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665652595168	1665652595217	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665652595221	1665652595273	OK	 
GROUP	1	ET_240_Start_Date	1665652595161	1665652595367	181	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665652601194	1665652601236	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665652601244	1665652601291	OK	 
GROUP	1	ET_250_Notice_End	1665652601191	1665652601372	161	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665652607195	1665652607237	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665652607241	1665652607291	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665652607190	1665652607377	174	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665652614142	1665652614185	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665652614189	1665652614242	OK	 
GROUP	1	ET_270_Number_Of_Months	1665652614138	1665652614326	170	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665652619374	1665652619413	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665652619416	1665652619480	OK	 
GROUP	1	ET_280_Weekly_Hours	1665652619371	1665652619579	188	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665652625302	1665652625346	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665652625349	1665652625402	OK	 
GROUP	1	ET_290_Your_Pay	1665652625300	1665652625495	179	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665652631334	1665652631373	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665652631375	1665652631443	OK	 
GROUP	1	ET_300_Pension_Contributions	1665652631331	1665652631555	209	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665652637404	1665652637446	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665652637448	1665652637503	OK	 
GROUP	1	ET_310_Employee_Benefits	1665652637400	1665652637588	175	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665652641592	1665652641634	OK	 
REQUEST	1	ET_310_Employee_Benefits	
