RUN	simulations.ET_Simulation	et-simulation	1664968754733	 	3.3.1
USER	ETCreateClaim	1	START	1664968755860	1664968755860
GROUP	1	ET_080_Representative	1664968783539	1664968785150	1483	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1664968787526	1664968788487	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1664968788497	1664968797518	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1664968797524	1664968797679	OK	 
GROUP	1	ET_090_Log_In	1664968787501	1664968797855	10291	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1664968800116	1664968800267	OK	 
GROUP	1	ET_100_One_Go	1664968800109	1664968800428	300	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1664968803905	1664968804053	OK	 
GROUP	1	ET_110_Personal_Details	1664968803900	1664968804214	302	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1664968806555	1664968806682	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1664968806695	1664968806840	OK	 
GROUP	1	ET_120_DoB	1664968806550	1664968807326	741	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1664968809836	1664968809934	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1664968809941	1664968810183	OK	 
GROUP	1	ET_130_Sex	1664968809830	1664968810364	501	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1664968813528	1664968814181	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1664968813519	1664968814192	653	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1664968817094	1664968817195	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1664968817200	1664968817334	OK	 
GROUP	1	ET_145_Your_Address_Select	1664968817090	1664968817475	356	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1664968820714	1664968820885	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1664968820896	1664968820990	OK	 
GROUP	1	ET_150_Telephone_Number	1664968820709	1664968821211	475	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1664968823683	1664968823982	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1664968823988	1664968824193	OK	 
GROUP	1	ET_160_Contact_Method	1664968823679	1664968824371	661	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1664968827247	1664968827362	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1664968827372	1664968827534	OK	 
GROUP	1	ET_170_Hearing_Participation	1664968827240	1664968827673	403	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1664968829801	1664968829898	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1664968829910	1664968830055	OK	 
GROUP	1	ET_180_Need_Support	1664968829791	1664968830213	385	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1664968833888	1664968834075	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1664968834081	1664968834311	OK	 
GROUP	1	ET_190_Contact_Completed	1664968833879	1664968834547	637	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1664968837332	1664968837499	OK	 
GROUP	1	ET_200_Employment_Status	1664968837330	1664968837648	287	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1664968841133	1664968841226	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1664968841229	1664968841393	OK	 
GROUP	1	ET_210_Work_For_Org	1664968841128	1664968841572	408	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1664968845435	1664968845520	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1664968845523	1664968845626	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1664968845430	1664968845775	320	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1664968848815	1664968848946	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1664968848950	1664968849110	OK	 
GROUP	1	ET_230_Employment_Details	1664968848809	1664968849306	471	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1664968851419	1664968851510	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1664968851516	1664968851862	OK	 
GROUP	1	ET_240_Start_Date	1664968851410	1664968852091	643	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1664968856059	1664968856153	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1664968856160	1664968856314	OK	 
GROUP	1	ET_250_Notice_End	1664968856058	1664968856475	381	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1664968858951	1664968859065	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1664968859076	1664968859195	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1664968858939	1664968859365	379	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1664968861594	1664968861711	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1664968861717	1664968861945	OK	 
GROUP	1	ET_270_Number_Of_Months	1664968861590	1664968862081	465	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1664968865431	1664968865542	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1664968865546	1664968865676	OK	 
GROUP	1	ET_280_Weekly_Hours	1664968865428	1664968865873	414	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1664968869453	1664968869548	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1664968869552	1664968869682	OK	 
GROUP	1	ET_290_Your_Pay	1664968869449	1664968869828	348	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1664968873422	1664968873508	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1664968873512	1664968873656	OK	 
GROUP	1	ET_300_Pension_Contributions	1664968873420	1664968873837	393	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1664968877554	1664968877668	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1664968877672	1664968877825	OK	 
GROUP	1	ET_310_Employee_Benefits	1664968877549	1664968877983	412	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1664968881413	1664968881513	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1664968881519	1664968881645	OK	 
GROUP	1	ET_310_Employee_Benefits	1664968881410	1664968881817	392	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1664968884713	1664968884839	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1664968884842	1664968884982	OK	 
GROUP	1	ET_320_Respondent_Name	1664968884709	1664968885165	428	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1664968887797	1664968888418	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1664968887789	1664968888421	621	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1664968891503	1664968891596	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1664968891605	1664968891797	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1664968891498	1664968891958	431	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1664968895512	1664968895608	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1664968895615	1664968895757	OK	 
GROUP	1	ET_340_Work_At	1664968895509	1664968895935	396	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1664968898003	1664968898095	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1664968898102	1664968898214	OK	 
GROUP	1	ET_350_Respondent_Acas	1664968897999	1664968898413	390	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1664968900432	1664968900583	OK	 
GROUP	1	ET_360_Respondent_Check	1664968900430	1664968900904	455	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1664968903921	1664968904015	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1664968904021	1664968904150	OK	 
GROUP	1	ET_370_Respondent_Submit	1664968903919	1664968904305	361	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1664968906611	1664968906775	OK	 
GROUP	1	ET_380_Claim_Details	1664968906609	1664968906940	300	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1664968910394	1664968910503	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1664968910507	1664968910693	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1664968910390	1664968910864	452	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1664968913252	1664968913372	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1664968913375	1664968913512	OK	 
GROUP	1	ET_400_Describe_What_Happened	1664968913250	1664968913665	394	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1664968917003	1664968917106	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1664968917118	1664968917287	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1664968917000	1664968917457	422	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1664968920045	1664968920129	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1664968920137	1664968920273	OK	 
GROUP	1	ET_420_Compensation	1664968920038	1664968920450	385	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1664968924134	1664968924236	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1664968924239	1664968924365	OK	 
GROUP	1	ET_430_Whistleblowing	1664968924129	1664968924541	388	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1664968927972	1664968928066	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1664968928069	1664968928215	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1664968927961	1664968928364	373	OK
USER	ETCreateClaim	1	END	1664968755860	1664968931347
