RUN	simulations.ET_Simulation	et-simulation	1665052773455	 	3.3.1
USER	ETCreateClaim	1	START	1665052774874	1665052774874
GROUP	1	ET_080_Representative	1665052803903	1665052805730	1689	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1665052809334	1665052809970	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1665052809975	1665052819864	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665052819878	1665052819997	OK	 
GROUP	1	ET_090_Log_In	1665052809312	1665052820186	10813	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665052822962	1665052823092	OK	 
GROUP	1	ET_100_One_Go	1665052822953	1665052823636	658	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665052826388	1665052826525	OK	 
GROUP	1	ET_110_Personal_Details	1665052826383	1665052827072	675	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665052829739	1665052829902	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665052829910	1665052830074	OK	 
GROUP	1	ET_120_DoB	1665052829735	1665052830791	1021	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665052834110	1665052834214	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665052834221	1665052834645	OK	 
GROUP	1	ET_130_Sex	1665052834102	1665052834804	657	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665052838261	1665052839151	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665052838253	1665052839158	890	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665052843116	1665052843269	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665052843274	1665052843468	OK	 
GROUP	1	ET_145_Your_Address_Select	1665052843113	1665052843736	588	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665052846167	1665052846339	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665052846353	1665052846485	OK	 
GROUP	1	ET_150_Telephone_Number	1665052846164	1665052846954	755	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665052849870	1665052850015	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665052850021	1665052850167	OK	 
GROUP	1	ET_160_Contact_Method	1665052849863	1665052850625	726	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665052853798	1665052853911	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665052853918	1665052854197	OK	 
GROUP	1	ET_170_Hearing_Participation	1665052853782	1665052854817	994	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665052857402	1665052857493	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665052857498	1665052857648	OK	 
GROUP	1	ET_180_Need_Support	1665052857392	1665052858050	628	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665052862018	1665052862140	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665052862144	1665052862273	OK	 
GROUP	1	ET_190_Contact_Completed	1665052862013	1665052862485	441	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665052865159	1665052865294	OK	 
GROUP	1	ET_200_Employment_Status	1665052865153	1665052865989	790	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665052868217	1665052868343	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665052868347	1665052868482	OK	 
GROUP	1	ET_210_Work_For_Org	1665052868213	1665052868940	695	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665052871219	1665052871336	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665052871339	1665052871440	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665052871212	1665052872470	1221	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665052875917	1665052876058	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665052876063	1665052876230	OK	 
GROUP	1	ET_230_Employment_Details	1665052875913	1665052876915	979	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665052880714	1665052880859	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665052880863	1665052881017	OK	 
GROUP	1	ET_240_Start_Date	1665052880703	1665052881482	736	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665052885239	1665052885382	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665052885388	1665052885497	OK	 
GROUP	1	ET_250_Notice_End	1665052885233	1665052889031	3761	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665052892065	1665052892181	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665052892187	1665052892318	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665052892053	1665052892815	728	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665052896117	1665052896246	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665052896250	1665052896391	OK	 
GROUP	1	ET_270_Number_Of_Months	1665052896113	1665052896732	581	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665052900597	1665052900709	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665052900716	1665052900882	OK	 
GROUP	1	ET_280_Weekly_Hours	1665052900593	1665052901195	577	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665052905128	1665052905247	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665052905254	1665052905367	OK	 
GROUP	1	ET_290_Your_Pay	1665052905124	1665052905634	485	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665052908476	1665052908601	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665052908603	1665052908807	OK	 
GROUP	1	ET_300_Pension_Contributions	1665052908473	1665052909205	710	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665052911464	1665052911595	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665052911600	1665052911711	OK	 
GROUP	1	ET_310_Employee_Benefits	1665052911454	1665052911896	410	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665052915437	1665052915541	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665052915546	1665052915676	OK	 
GROUP	1	ET_310_Employee_Benefits	1665052915433	1665052915855	408	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665052918566	1665052918680	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665052918684	1665052918851	OK	 
GROUP	1	ET_320_Respondent_Name	1665052918563	1665052919088	494	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665052923019	1665052923633	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665052923012	1665052923636	614	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665052926866	1665052926967	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665052926972	1665052927074	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665052926863	1665052927662	774	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665052930466	1665052930569	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665052930572	1665052930920	OK	 
GROUP	1	ET_340_Work_At	1665052930463	1665052931543	1056	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665052934913	1665052935043	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665052935047	1665052935284	OK	 
GROUP	1	ET_350_Respondent_Acas	1665052934912	1665052936131	1198	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665052939894	1665052940334	OK	 
GROUP	1	ET_360_Respondent_Check	1665052939892	1665052940795	887	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665052943844	1665052943945	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665052943952	1665052944073	OK	 
GROUP	1	ET_370_Respondent_Submit	1665052943843	1665052944542	672	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665052948195	1665052948367	OK	 
GROUP	1	ET_380_Claim_Details	1665052948193	1665052948543	329	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665052952514	1665052952644	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665052952656	1665052953064	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665052952508	1665052953608	1064	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665052957180	1665052957360	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665052957365	1665052957522	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665052957172	1665052958215	1007	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665052960728	1665052960844	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665052960865	1665052960983	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665052960722	1665052961184	422	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665052964069	1665052964190	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665052964199	1665052964352	OK	 
GROUP	1	ET_420_Compensation	1665052964064	1665052965228	1143	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665052968438	1665052968550	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665052968557	1665052968774	OK	 
GROUP	1	ET_430_Whistleblowing	1665052968433	1665052969675	1215	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665052973483	1665052973616	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665052973624	1665052973753	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665052973472	1665052974546	1040	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665052976785	1665052976981	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665052976783	1665052977697	894	OK
USER	ETCreateClaim	1	END	1665052774874	1665052980947
