RUN	simulations.ET_Simulation	et-simulation	1664977121135	 	3.3.1
USER	ETCreateClaim	1	START	1664977122775	1664977122775
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1664977181915	1664977182007	OK	 
GROUP	1	ET_145_Your_Address_Select	1664977181807	1664977182615	769	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1664977185011	1664977185137	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1664977185146	1664977185322	OK	 
GROUP	1	ET_150_Telephone_Number	1664977185006	1664977185541	505	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1664977188664	1664977188774	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1664977188792	1664977188903	OK	 
GROUP	1	ET_160_Contact_Method	1664977188658	1664977189140	440	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1664977191695	1664977191936	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1664977191946	1664977192153	OK	 
GROUP	1	ET_170_Hearing_Participation	1664977191675	1664977192948	1217	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1664977196918	1664977197013	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1664977197018	1664977197128	OK	 
GROUP	1	ET_180_Need_Support	1664977196908	1664977197798	865	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1664977200461	1664977200551	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1664977200554	1664977200695	KO	substring(Contact details                   </a>                                  </span>                                                <strong class="govuk-tag app-task-list__tag">   TOMPLETED).find.exists, found nothing
GROUP	1	ET_190_Contact_Completed	1664977200456	1664977200741	231	KO
USER	ETCreateClaim	1	END	1664977122775	1664977200754
