RUN	simulations.ET_Simulation	et-simulation	1665497892779	 	3.3.1
USER	ETCreateClaim	1	START	1665497894400	1665497894400
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665497963439	1665497963566	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665497963578	1665497963700	OK	 
GROUP	1	ET_170_Hearing_Participation	1665497963435	1665497963888	419	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665497966802	1665497966971	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665497966977	1665497967109	OK	 
GROUP	1	ET_180_Need_Support	1665497966793	1665497967314	496	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665497970198	1665497970319	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665497970328	1665497970494	OK	 
GROUP	1	ET_190_Contact_Completed	1665497970195	1665497970686	467	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665497974378	1665497974744	OK	 
GROUP	1	ET_200_Employment_Status	1665497974377	1665497974934	532	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665497977730	1665497977841	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665497977844	1665497978109	OK	 
GROUP	1	ET_210_Work_For_Org	1665497977723	1665497978400	653	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665497982206	1665497983910	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665497983912	1665497984104	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665497982202	1665497984441	2219	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665497988181	1665497988288	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665497988291	1665497988444	OK	 
GROUP	1	ET_230_Employment_Details	1665497988173	1665497989497	1298	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665497993510	1665497993626	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665497993632	1665497993793	OK	 
GROUP	1	ET_240_Start_Date	1665497993504	1665497994012	478	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665497996006	1665497996120	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665497996124	1665497996267	OK	 
GROUP	1	ET_250_Notice_End	1665497996003	1665497996907	884	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665498000679	1665498000797	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665498000800	1665498000968	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665498000674	1665498001203	497	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665498004835	1665498004954	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665498004955	1665498005145	OK	 
GROUP	1	ET_270_Number_Of_Months	1665498004832	1665498005331	484	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665498007355	1665498007441	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665498007445	1665498007563	OK	 
GROUP	1	ET_280_Weekly_Hours	1665498007353	1665498007827	458	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665498011724	1665498011837	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665498011839	1665498012015	OK	 
GROUP	1	ET_290_Your_Pay	1665498011723	1665498012227	490	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665498014959	1665498015040	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665498015043	1665498015172	OK	 
GROUP	1	ET_300_Pension_Contributions	1665498014953	1665498019375	4401	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665498023029	1665498023338	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665498023340	1665498023473	OK	 
GROUP	1	ET_310_Employee_Benefits	1665498023024	1665498024141	1098	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665498027237	1665498027330	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665498027332	1665498027456	OK	 
GROUP	1	ET_310_Employee_Benefits	1665498027234	1665498027649	401	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665498030158	1665498030254	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665498030259	1665498030382	OK	 
GROUP	1	ET_320_Respondent_Name	1665498030155	1665498030537	370	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665498034010	1665498034669	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665498034003	1665498034673	659	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665498038127	1665498038231	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665498038234	1665498038368	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665498038122	1665498038519	383	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665498040630	1665498040787	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665498040793	1665498040961	OK	 
GROUP	1	ET_340_Work_At	1665498040622	1665498041845	1195	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665498044146	1665498044246	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665498044248	1665498044362	OK	 
GROUP	1	ET_350_Respondent_Acas	1665498044143	1665498044569	415	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665498047728	1665498047870	OK	 
GROUP	1	ET_360_Respondent_Check	1665498047723	1665498048029	298	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665498050875	1665498050976	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665498050978	1665498051115	OK	 
GROUP	1	ET_370_Respondent_Submit	1665498050873	1665498051299	413	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665498054435	1665498054555	OK	 
GROUP	1	ET_380_Claim_Details	1665498054434	1665498054747	281	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665498057648	1665498057731	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665498057739	1665498057914	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665498057645	1665498058063	397	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665498061148	1665498061463	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665498061465	1665498061604	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665498061144	1665498061778	619	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665498063864	1665498063962	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665498063970	1665498064094	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665498063863	1665498064360	472	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665498067220	1665498067326	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665498067329	1665498067447	OK	 
GROUP	1	ET_420_Compensation	1665498067213	1665498067652	414	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665498071202	1665498071320	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665498071322	1665498071441	OK	 
GROUP	1	ET_430_Whistleblowing	1665498071195	1665498071981	769	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665498075696	1665498075799	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665498075801	1665498076032	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665498075693	1665498076172	467	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665498079404	1665498079631	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665498079403	1665498080265	850	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1665498083385	1665498091291	OK	 
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit Redirect 1	1665498091297	1665498091411	OK	 
GROUP	1	ET_460_Final_Check_Submit	1665498083384	1665498091639	8232	OK
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out	1665498093897	1665498094011	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 1	1665498094015	1665498094145	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 2	1665498094148	1665498094309	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 3	1665498094314	1665498095077	OK	 
GROUP	1	ET_470_Log_Out	1665498093894	1665498095985	2060	OK
REQUEST	1	ET_010_Home	ET_010_005_Home	1665498098470	1665498098620	OK	 
GROUP	1	ET_010_Home	1665498098466	1665498099389	911	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665498102946	1665498103080	OK	 
GROUP	1	ET_020_Start	1665498102942	1665498103580	629	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665498105716	1665498105874	OK	 
GROUP	1	ET_030_Before_You_Continue	1665498105713	1665498106314	592	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665498108747	1665498108848	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665498108850	1665498109020	OK	 
GROUP	1	ET_040_Work_Postcode	1665498108743	1665498110496	1738	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665498113615	1665498113741	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665498113744	1665498114322	KO	substring(Are you making a claim on your own or with others?).find.exists, found nothing
GROUP	1	ET_050_Claim_Yourself	1665498113612	1665498114331	704	KO
USER	ETCreateClaim	1	END	1665497894400	1665498114346
