RUN	simulations.ET_Simulation	et-simulation	1666097724300	 	3.3.1
USER	ETCreateClaim	1	START	1666097726553	1666097726553
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1666097771331	1666097771490	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1666097771493	1666097771660	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1666097771661	1666097772162	OK	 
GROUP	1	ET_080_Representative	1666097771176	1666097773294	2040	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1666097778261	1666097779137	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1666097779141	1666097786196	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1666097786214	1666097786348	OK	 
GROUP	1	ET_090_Log_In	1666097778255	1666097786511	8218	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1666097791503	1666097791642	OK	 
GROUP	1	ET_100_One_Go	1666097791498	1666097792115	606	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1666097797081	1666097797248	OK	 
GROUP	1	ET_110_Personal_Details	1666097797076	1666097797392	303	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1666097801769	1666097801901	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1666097801905	1666097802098	OK	 
GROUP	1	ET_120_DoB	1666097801766	1666097802317	532	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1666097807550	1666097807674	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1666097807676	1666097810554	OK	 
USER	ETCreateClaim	2	START	1666097810554	1666097810554
GROUP	1	ET_130_Sex	1666097807547	1666097810870	3308	OK
REQUEST	2	ET_010_Home	ET_010_005_Home	1666097810563	1666097811381	OK	 
GROUP	2	ET_010_Home	1666097810562	1666097813094	2526	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1666097816860	1666097818489	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1666097816855	1666097818489	1629	OK
REQUEST	2	ET_020_Start	ET_020_005_Start	1666097819231	1666097820292	OK	 
GROUP	2	ET_020_Start	1666097819226	1666097820494	1261	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1666097822527	1666097822660	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1666097822661	1666097822903	OK	 
GROUP	1	ET_145_Your_Address_Select	1666097822526	1666097823173	636	OK
REQUEST	2	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1666097824540	1666097824706	OK	 
GROUP	2	ET_030_Before_You_Continue	1666097824537	1666097824879	320	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1666097828311	1666097828460	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1666097828465	1666097828611	OK	 
GROUP	1	ET_150_Telephone_Number	1666097828306	1666097828817	488	OK
REQUEST	2	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1666097830663	1666097830867	OK	 
REQUEST	2	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1666097830872	1666097831098	OK	 
GROUP	2	ET_040_Work_Postcode	1666097830656	1666097831858	1186	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1666097833541	1666097833661	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1666097833665	1666097833940	OK	 
GROUP	1	ET_160_Contact_Method	1666097833536	1666097834188	634	OK
REQUEST	2	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1666097836761	1666097836887	OK	 
REQUEST	2	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1666097836890	1666097837038	OK	 
GROUP	2	ET_050_Claim_Yourself	1666097836755	1666097838031	1257	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1666097840899	1666097841018	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1666097841021	1666097841245	OK	 
GROUP	1	ET_170_Hearing_Participation	1666097840895	1666097841451	538	OK
REQUEST	2	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1666097844189	1666097844300	OK	 
REQUEST	2	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1666097844302	1666097844420	OK	 
GROUP	2	ET_060_Claim_Own_Or_Others	1666097844186	1666097844590	384	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1666097846458	1666097846558	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1666097846560	1666097846682	OK	 
GROUP	1	ET_180_Need_Support	1666097846456	1666097846853	387	OK
REQUEST	2	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1666097848997	1666097849106	OK	 
REQUEST	2	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1666097849108	1666097849336	OK	 
GROUP	2	ET_070_ACAS_Certificate	1666097848996	1666097849610	605	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1666097852037	1666097852131	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1666097852134	1666097852342	OK	 
GROUP	1	ET_190_Contact_Completed	1666097852035	1666097852487	441	OK
REQUEST	2	ET_080_Representative	ET_080_005_Representative	1666097856502	1666097856587	OK	 
REQUEST	2	ET_080_Representative	ET_080_005_Representative Redirect 1	1666097856592	1666097856702	KO	regex(callback&state=(\w{8}-\w{4}-\w{4}-\w{4}-\w{12})).find.exists, found nothing
GROUP	2	ET_080_Representative	1666097856495	1666097856727	195	KO
USER	ETCreateClaim	2	END	1666097810554	1666097856734
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1666097857624	1666097858553	OK	 
GROUP	1	ET_200_Employment_Status	1666097857622	1666097858740	1093	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1666097863516	1666097863630	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1666097863631	1666097863769	OK	 
GROUP	1	ET_210_Work_For_Org	1666097863515	1666097864043	520	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1666097869431	1666097869515	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1666097869517	1666097869631	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1666097869426	1666097869812	358	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1666097875560	1666097875648	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1666097875654	1666097875780	OK	 
GROUP	1	ET_230_Employment_Details	1666097875557	1666097875987	388	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1666097882799	1666097882938	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1666097882944	1666097883117	OK	 
GROUP	1	ET_240_Start_Date	1666097882796	1666097883296	483	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1666097889212	1666097889324	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1666097889327	1666097889518	OK	 
GROUP	1	ET_250_Notice_End	1666097889206	1666097889792	562	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1666097894180	1666097894307	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1666097894309	1666097894457	OK	 
USER	ETCreateClaim	3	START	1666097894555	1666097894555
GROUP	1	ET_260_Weeks_Or_Months	1666097894177	1666097894685	497	OK
REQUEST	3	ET_010_Home	ET_010_005_Home	1666097894577	1666097895254	OK	 
GROUP	3	ET_010_Home	1666097894571	1666097896586	1996	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1666097901003	1666097901155	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1666097901162	1666097901399	OK	 
REQUEST	3	ET_020_Start	ET_020_005_Start	1666097901426	1666097901570	OK	 
GROUP	3	ET_020_Start	1666097901425	1666097901762	332	OK
GROUP	1	ET_270_Number_Of_Months	1666097900996	1666097901764	751	OK
REQUEST	3	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1666097906393	1666097906550	OK	 
GROUP	3	ET_030_Before_You_Continue	1666097906391	1666097906727	331	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1666097907275	1666097907412	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1666097907416	1666097907583	OK	 
GROUP	1	ET_280_Weekly_Hours	1666097907274	1666097907816	516	OK
REQUEST	3	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1666097911858	1666097911956	OK	 
REQUEST	3	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1666097911960	1666097912079	OK	 
GROUP	3	ET_040_Work_Postcode	1666097911856	1666097912656	787	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1666097913207	1666097913363	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1666097913365	1666097913497	OK	 
GROUP	1	ET_290_Your_Pay	1666097913204	1666097913681	449	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1666097919297	1666097919408	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1666097919412	1666097919568	OK	 
REQUEST	3	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1666097919576	1666097919766	OK	 
GROUP	1	ET_300_Pension_Contributions	1666097919296	1666097919777	467	OK
REQUEST	3	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1666097919773	1666097920072	OK	 
GROUP	3	ET_050_Claim_Yourself	1666097919574	1666097920247	657	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1666097925546	1666097925716	OK	 
REQUEST	3	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1666097925627	1666097925790	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1666097925721	1666097925845	OK	 
REQUEST	3	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1666097925792	1666097925987	OK	 
GROUP	1	ET_310_Employee_Benefits	1666097925528	1666097926002	436	OK
GROUP	3	ET_060_Claim_Own_Or_Others	1666097925625	1666097926246	610	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1666097932241	1666097932358	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1666097932368	1666097932522	OK	 
GROUP	1	ET_320_Respondent_Name	1666097932236	1666097932722	446	OK
REQUEST	3	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1666097932781	1666097932950	OK	 
REQUEST	3	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1666097932959	1666097933129	OK	 
GROUP	3	ET_070_ACAS_Certificate	1666097932777	1666097933275	483	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1666097936892	1666097937439	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1666097936887	1666097937441	547	OK
REQUEST	3	ET_080_Representative	ET_080_005_Representative	1666097938120	1666097938296	OK	 
REQUEST	3	ET_080_Representative	ET_080_005_Representative Redirect 1	1666097938297	1666097938474	KO	regex(callback&state=(\w{8}-\w{4}-\w{4}-\w{4}-\w{12})).find.exists, found nothing
GROUP	3	ET_080_Representative	1666097938116	1666097938498	353	KO
USER	ETCreateClaim	3	END	1666097894555	1666097938512
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1666097942441	1666097942836	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1666097942838	1666097942992	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1666097942436	1666097943186	725	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1666097947756	1666097947888	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1666097947892	1666097948049	OK	 
GROUP	1	ET_340_Work_At	1666097947754	1666097948368	589	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1666097955366	1666097955471	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1666097955478	1666097955645	OK	 
GROUP	1	ET_350_Respondent_Acas	1666097955356	1666097955868	477	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1666097962812	1666097962947	OK	 
GROUP	1	ET_360_Respondent_Check	1666097962805	1666097963123	302	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1666097968913	1666097969201	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1666097969220	1666097969510	OK	 
GROUP	1	ET_370_Respondent_Submit	1666097968896	1666097969775	822	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1666097976717	1666097976858	OK	 
GROUP	1	ET_380_Claim_Details	1666097976716	1666097977069	339	OK
USER	ETCreateClaim	4	START	1666097978556	1666097978556
REQUEST	4	ET_010_Home	ET_010_005_Home	1666097978579	1666097979183	OK	 
GROUP	4	ET_010_Home	1666097978577	1666097980645	2049	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1666097983389	1666097983521	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1666097983532	1666097983724	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1666097983386	1666097984080	665	OK
REQUEST	4	ET_020_Start	ET_020_005_Start	1666097985049	1666097985177	OK	 
GROUP	4	ET_020_Start	1666097985046	1666097985381	330	OK
REQUEST	4	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1666097990105	1666097990270	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1666097990205	1666097990380	OK	 
GROUP	4	ET_030_Before_You_Continue	1666097990097	1666097990515	396	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1666097990388	1666097990518	OK	 
GROUP	1	ET_400_Describe_What_Happened	1666097990204	1666097990703	479	OK
REQUEST	4	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1666097995506	1666097995698	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1666097995648	1666097995769	OK	 
REQUEST	4	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1666097995700	1666097995927	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1666097995772	1666097995978	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1666097995645	1666097996816	1163	OK
GROUP	4	ET_040_Work_Postcode	1666097995504	1666097997136	1624	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1666098002644	1666098002781	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1666098002794	1666098002937	OK	 
REQUEST	4	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1666098003003	1666098003122	OK	 
GROUP	1	ET_420_Compensation	1666098002636	1666098003129	455	OK
REQUEST	4	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1666098003124	1666098003484	OK	 
GROUP	4	ET_050_Claim_Yourself	1666098002996	1666098003651	639	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1666098008498	1666098008584	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1666098008586	1666098008697	OK	 
GROUP	1	ET_430_Whistleblowing	1666098008486	1666098008876	347	OK
REQUEST	4	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1666098009746	1666098009844	OK	 
REQUEST	4	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1666098009853	1666098009956	OK	 
GROUP	4	ET_060_Claim_Own_Or_Others	1666098009731	1666098010136	373	OK
REQUEST	4	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1666098014530	1666098014628	OK	 
REQUEST	4	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1666098014632	1666098014741	OK	 
GROUP	4	ET_070_ACAS_Certificate	1666098014525	1666098014971	427	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1666098015531	1666098015638	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1666098015642	1666098015771	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1666098015527	1666098015992	433	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1666098021120	1666098021385	OK	 
REQUEST	4	ET_080_Representative	ET_080_005_Representative	1666098021177	1666098021387	OK	 
REQUEST	4	ET_080_Representative	ET_080_005_Representative Redirect 1	1666098021393	1666098021488	KO	regex(callback&state=(\w{8}-\w{4}-\w{4}-\w{4}-\w{12})).find.exists, found nothing
GROUP	4	ET_080_Representative	1666098021176	1666098021516	305	KO
USER	ETCreateClaim	4	END	1666097978556	1666098021528
GROUP	1	ET_450_Final_Check_Answers	1666098021118	1666098021598	466	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1666098028173	1666098037969	OK	 
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit Redirect 1	1666098037974	1666098038108	OK	 
GROUP	1	ET_460_Final_Check_Submit	1666098028168	1666098038360	10156	OK
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out	1666098042860	1666098042954	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 1	1666098042957	1666098043043	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 2	1666098043044	1666098043157	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 3	1666098043158	1666098043651	OK	 
GROUP	1	ET_470_Log_Out	1666098042854	1666098044699	1814	OK
REQUEST	1	ET_010_Home	ET_010_005_Home	1666098050040	1666098050168	OK	 
GROUP	1	ET_010_Home	1666098050039	1666098050747	704	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1666098056490	1666098056646	OK	 
GROUP	1	ET_020_Start	1666098056486	1666098056800	309	OK
USER	ETCreateClaim	5	START	1666098062556	1666098062556
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1666098062667	1666098062801	OK	 
GROUP	1	ET_030_Before_You_Continue	1666098062664	1666098062946	277	OK
REQUEST	5	ET_010_Home	ET_010_005_Home	1666098062558	1666098063039	OK	 
GROUP	5	ET_010_Home	1666098062558	1666098063950	1391	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1666098068111	1666098068248	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1666098068250	1666098068437	OK	 
GROUP	1	ET_040_Work_Postcode	1666098068106	1666098069015	891	OK
REQUEST	5	ET_020_Start	ET_020_005_Start	1666098070859	1666098070995	OK	 
GROUP	5	ET_020_Start	1666098070855	1666098071195	329	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1666098076003	1666098076227	OK	 
REQUEST	5	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1666098076220	1666098076352	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1666098076233	1666098076361	OK	 
GROUP	5	ET_030_Before_You_Continue	1666098076216	1666098076578	339	OK
GROUP	1	ET_050_Claim_Yourself	1666098075996	1666098076830	804	OK
REQUEST	5	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1666098081849	1666098082042	OK	 
REQUEST	5	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1666098082047	1666098082229	OK	 
GROUP	5	ET_040_Work_Postcode	1666098081846	1666098082949	1093	OK
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1666098082417	1666098083095	OK	 
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1666098083099	1666098083222	OK	 
GROUP	1	ET_060_Claim_Own_Or_Others	1666098082415	1666098083417	982	OK
REQUEST	5	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1666098088047	1666098088194	OK	 
REQUEST	5	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1666098088198	1666098088328	OK	 
GROUP	5	ET_050_Claim_Yourself	1666098088046	1666098088484	431	OK
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1666098090328	1666098090415	OK	 
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1666098090417	1666098090511	OK	 
GROUP	1	ET_070_ACAS_Certificate	1666098090326	1666098090672	334	OK
REQUEST	5	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1666098094380	1666098094481	OK	 
REQUEST	5	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1666098094489	1666098094606	OK	 
GROUP	5	ET_060_Claim_Own_Or_Others	1666098094375	1666098094748	345	OK
REQUEST	1	ET_080_Representative	ET_080_005_Representative	1666098094688	1666098094779	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1666098094799	1666098094896	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1666098094912	1666098095008	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1666098095014	1666098095134	OK	 
GROUP	1	ET_080_Representative	1666098094666	1666098095813	1057	OK
REQUEST	5	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1666098100806	1666098100913	OK	 
REQUEST	5	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1666098100918	1666098101042	OK	 
GROUP	5	ET_070_ACAS_Certificate	1666098100797	1666098101220	396	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1666098101404	1666098101651	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1666098101653	1666098104639	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1666098104644	1666098104749	OK	 
GROUP	1	ET_090_Log_In	1666098101396	1666098104877	3459	OK
REQUEST	5	ET_080_Representative	ET_080_005_Representative	1666098108011	1666098108101	OK	 
REQUEST	5	ET_080_Representative	ET_080_005_Representative Redirect 1	1666098108102	1666098108237	KO	regex(callback&state=(\w{8}-\w{4}-\w{4}-\w{4}-\w{12})).find.exists, found nothing
GROUP	5	ET_080_Representative	1666098108006	1666098108267	225	KO
USER	ETCreateClaim	5	END	1666098062556	1666098108271
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1666098110847	1666098110987	OK	 
GROUP	1	ET_100_One_Go	1666098110846	1666098111136	267	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1666098115798	1666098115928	OK	 
GROUP	1	ET_110_Personal_Details	1666098115795	1666098116110	305	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1666098122699	1666098122828	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1666098122832	1666098122930	OK	 
GROUP	1	ET_120_DoB	1666098122696	1666098123073	364	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1666098127137	1666098127604	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1666098127608	1666098127913	OK	 
GROUP	1	ET_130_Sex	1666098127136	1666098128069	924	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1666098133276	1666098134209	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1666098133266	1666098134217	933	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1666098138527	1666098138848	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1666098138855	1666098139251	OK	 
GROUP	1	ET_145_Your_Address_Select	1666098138516	1666098139408	866	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1666098144911	1666098145012	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1666098145020	1666098145110	OK	 
GROUP	1	ET_150_Telephone_Number	1666098144906	1666098145390	465	OK
USER	ETCreateClaim	6	START	1666098146554	1666098146554
REQUEST	6	ET_010_Home	ET_010_005_Home	1666098146565	1666098147074	OK	 
GROUP	6	ET_010_Home	1666098146563	1666098148380	1810	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1666098149963	1666098150077	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1666098150080	1666098150170	OK	 
GROUP	1	ET_160_Contact_Method	1666098149957	1666098150345	374	OK
REQUEST	6	ET_020_Start	ET_020_005_Start	1666098155073	1666098155195	OK	 
GROUP	6	ET_020_Start	1666098155071	1666098155394	316	OK
