RUN	simulations.ET_Simulation	et-simulation	1666087680839	 	3.3.1
USER	ETCreateClaim	1	START	1666087682490	1666087682490
GROUP	1	ET_080_Representative	1666087752657	1666087757184	4472	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1666087762182	1666087763334	OK	 
USER	ETCreateClaim	2	START	1666087766498	1666087766498
REQUEST	2	ET_010_Home	ET_010_005_Home	1666087766503	1666087766922	OK	 
GROUP	2	ET_010_Home	1666087766502	1666087770185	3679	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1666087763337	1666087772247	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1666087772250	1666087772418	OK	 
GROUP	1	ET_090_Log_In	1666087762178	1666087772646	10449	OK
REQUEST	2	ET_020_Start	ET_020_005_Start	1666087776421	1666087776583	OK	 
GROUP	2	ET_020_Start	1666087776419	1666087776806	383	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1666087779103	1666087779873	OK	 
GROUP	1	ET_100_One_Go	1666087779097	1666087780438	1326	OK
REQUEST	2	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1666087782101	1666087782339	OK	 
GROUP	2	ET_030_Before_You_Continue	1666087782097	1666087782608	494	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1666087785360	1666087785585	OK	 
GROUP	1	ET_110_Personal_Details	1666087785358	1666087785930	563	OK
REQUEST	2	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1666087787721	1666087787847	OK	 
REQUEST	2	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1666087787849	1666087788062	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1666087792363	1666087792652	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1666087792655	1666087792903	OK	 
GROUP	1	ET_120_DoB	1666087792359	1666087793330	955	OK
GROUP	2	ET_040_Work_Postcode	1666087787718	1666087793334	5606	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1666087797788	1666087798144	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1666087798146	1666087798394	OK	 
GROUP	1	ET_130_Sex	1666087797788	1666087798695	899	OK
REQUEST	2	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1666087800029	1666087800190	OK	 
REQUEST	2	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1666087800194	1666087800379	OK	 
GROUP	2	ET_050_Claim_Yourself	1666087800028	1666087800613	569	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1666087803534	1666087804292	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1666087803528	1666087804293	758	OK
REQUEST	2	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1666087806843	1666087806940	OK	 
REQUEST	2	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1666087806943	1666087807086	OK	 
GROUP	2	ET_060_Claim_Own_Or_Others	1666087806838	1666087807514	659	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1666087810724	1666087811567	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1666087811569	1666087812165	OK	 
GROUP	1	ET_145_Your_Address_Select	1666087810718	1666087812499	1770	OK
REQUEST	2	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1666087813188	1666087813344	OK	 
REQUEST	2	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1666087813345	1666087813527	OK	 
GROUP	2	ET_070_ACAS_Certificate	1666087813178	1666087813685	490	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1666087816570	1666087819184	OK	 
REQUEST	2	ET_080_Representative	ET_080_005_Representative	1666087820469	1666087822142	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1666087819189	1666087826686	OK	 
GROUP	1	ET_150_Telephone_Number	1666087816568	1666087827058	10474	OK
REQUEST	2	ET_080_Representative	ET_080_005_Representative Redirect 1	1666087822146	1666087829425	KO	regex(callback&state=(\w{8}-\w{4}-\w{4}-\w{4}-\w{12})).find.exists, found nothing
GROUP	2	ET_080_Representative	1666087820468	1666087829452	8952	KO
USER	ETCreateClaim	2	END	1666087766498	1666087829461
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1666087831420	1666087831506	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1666087831508	1666087831826	OK	 
GROUP	1	ET_160_Contact_Method	1666087831418	1666087832460	1031	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1666087838503	1666087839406	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1666087839407	1666087850252	OK	 
USER	ETCreateClaim	3	START	1666087850501	1666087850501
GROUP	1	ET_170_Hearing_Participation	1666087838502	1666087850786	12276	OK
REQUEST	3	ET_010_Home	ET_010_005_Home	1666087850505	1666087851329	OK	 
GROUP	3	ET_010_Home	1666087850504	1666087854220	3711	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1666087857154	1666087857569	OK	 
REQUEST	3	ET_020_Start	ET_020_005_Start	1666087860131	1666087862001	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1666087857572	1666087862376	OK	 
GROUP	3	ET_020_Start	1666087860128	1666087862662	2530	OK
GROUP	1	ET_180_Need_Support	1666087857149	1666087863131	5967	OK
REQUEST	3	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1666087869051	1666087869616	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1666087869359	1666087869733	OK	 
GROUP	3	ET_030_Before_You_Continue	1666087869041	1666087870424	1346	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1666087869746	1666087871353	OK	 
GROUP	1	ET_190_Contact_Completed	1666087869358	1666087871826	2435	OK
REQUEST	3	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1666087876798	1666087876878	OK	 
REQUEST	3	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1666087876879	1666087877029	OK	 
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1666087876876	1666087877111	OK	 
GROUP	1	ET_200_Employment_Status	1666087876875	1666087877846	954	OK
GROUP	3	ET_040_Work_Postcode	1666087876797	1666087881553	4737	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1666087883454	1666087885622	OK	 
REQUEST	3	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1666087886156	1666087888339	OK	 
REQUEST	3	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1666087888354	1666087888811	OK	 
GROUP	3	ET_050_Claim_Yourself	1666087886150	1666087889383	3196	OK
REQUEST	1	ET_210_Work_For_Org	
