RUN	simulations.ET_Simulation	et-simulation	1665484294644	 	3.3.1
USER	ETCreateClaim	1	START	1665484295830	1665484295830
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665484373666	1665484373796	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665484373804	1665484373968	OK	 
GROUP	1	ET_190_Contact_Completed	1665484373662	1665484374193	516	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665484377280	1665484377435	OK	 
GROUP	1	ET_200_Employment_Status	1665484377279	1665484377863	549	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665484381735	1665484381868	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665484381875	1665484382077	OK	 
GROUP	1	ET_210_Work_For_Org	1665484381731	1665484382243	491	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665484385469	1665484385567	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665484385575	1665484385664	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665484385462	1665484385912	424	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665484389167	1665484389256	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665484389259	1665484389361	OK	 
GROUP	1	ET_230_Employment_Details	1665484389162	1665484389543	354	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665484392853	1665484392954	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665484392957	1665484393061	OK	 
GROUP	1	ET_240_Start_Date	1665484392850	1665484393235	364	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665484396357	1665484396509	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665484396512	1665484396638	OK	 
GROUP	1	ET_250_Notice_End	1665484396352	1665484396874	504	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665484400464	1665484400545	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665484400547	1665484400709	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665484400462	1665484400872	394	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665484404215	1665484404329	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665484404334	1665484404425	OK	 
GROUP	1	ET_270_Number_Of_Months	1665484404211	1665484404672	442	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665484407982	1665484408088	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665484408091	1665484408193	OK	 
GROUP	1	ET_280_Weekly_Hours	1665484407981	1665484408332	337	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665484411607	1665484412736	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665484412739	1665484413349	OK	 
GROUP	1	ET_290_Your_Pay	1665484411602	1665484416169	4549	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665484418567	1665484419596	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665484419598	1665484420814	OK	 
GROUP	1	ET_300_Pension_Contributions	1665484418562	1665484421243	2663	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665484425105	1665484425215	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665484425219	1665484425349	OK	 
GROUP	1	ET_310_Employee_Benefits	1665484425100	1665484425904	785	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665484429146	1665484429222	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665484429226	1665484429328	OK	 
GROUP	1	ET_310_Employee_Benefits	1665484429142	1665484429556	402	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665484432256	1665484432334	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665484432336	1665484432494	OK	 
GROUP	1	ET_320_Respondent_Name	1665484432253	1665484432651	388	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665484435598	1665484436300	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665484435592	1665484436303	702	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665484439376	1665484439460	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665484439464	1665484439599	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665484439372	1665484439759	368	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665484442844	1665484442944	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665484442949	1665484443065	OK	 
GROUP	1	ET_340_Work_At	1665484442841	1665484443273	416	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665484446125	1665484446222	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665484446226	1665484446428	OK	 
GROUP	1	ET_350_Respondent_Acas	1665484446122	1665484447023	882	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665484449536	1665484449675	OK	 
GROUP	1	ET_360_Respondent_Check	1665484449533	1665484449866	322	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665484453115	1665484453217	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665484453218	1665484453345	OK	 
GROUP	1	ET_370_Respondent_Submit	1665484453111	1665484453485	358	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665484456162	1665484456291	OK	 
GROUP	1	ET_380_Claim_Details	1665484456160	1665484456532	356	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665484459105	1665484459216	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665484459223	1665484459334	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665484459102	1665484459520	398	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665484462776	1665484462887	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665484462889	1665484463005	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665484462771	1665484463142	350	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665484465677	1665484465763	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665484465767	1665484465880	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665484465671	1665484466001	315	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665484468992	1665484469111	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665484469114	1665484469250	OK	 
GROUP	1	ET_420_Compensation	1665484468990	1665484469478	473	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665484472706	1665484472815	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665484472817	1665484472963	OK	 
GROUP	1	ET_430_Whistleblowing	1665484472703	1665484473190	474	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665484475326	1665484475425	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665484475427	1665484475536	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665484475322	1665484475705	365	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665484477833	1665484477983	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665484477830	1665484478156	314	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1665484481263	1665484490773	OK	 
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit Redirect 1	1665484490777	1665484490891	OK	 
GROUP	1	ET_460_Final_Check_Submit	1665484481261	1665484491316	10039	OK
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out	1665484493471	1665484493611	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 1	1665484493612	1665484493697	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 2	1665484493699	1665484493775	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 3	1665484493779	1665484496787	OK	 
GROUP	1	ET_470_Log_Out	1665484493471	1665484497393	3895	OK
REQUEST	1	ET_010_Home	ET_010_005_Home	1665484501168	1665484501277	OK	 
GROUP	1	ET_010_Home	1665484501164	1665484501794	619	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665484504166	1665484504334	OK	 
GROUP	1	ET_020_Start	1665484504161	1665484504521	350	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665484506854	1665484506984	OK	 
GROUP	1	ET_030_Before_You_Continue	1665484506851	1665484507167	306	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665484510087	1665484510241	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665484510249	1665484510423	OK	 
GROUP	1	ET_040_Work_Postcode	1665484510081	1665484511039	940	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665484513223	1665484513319	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665484513322	1665484513440	OK	 
GROUP	1	ET_050_Claim_Yourself	1665484513220	1665484513578	347	OK
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1665484515657	1665484515736	OK	 
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1665484515740	1665484515831	OK	 
GROUP	1	ET_060_Claim_Own_Or_Others	1665484515652	1665484516140	477	OK
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1665484519693	1665484519782	OK	 
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1665484519784	1665484519872	OK	 
GROUP	1	ET_070_ACAS_Certificate	1665484519690	1665484520041	343	OK
REQUEST	1	ET_080_Representative	ET_080_005_Representative	1665484522815	1665484522902	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1665484522907	1665484523018	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1665484523020	1665484523099	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1665484523103	1665484523210	OK	 
GROUP	1	ET_080_Representative	1665484522812	1665484523664	825	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1665484527426	1665484528036	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1665484528039	1665484531782	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665484531786	1665484531916	OK	 
GROUP	1	ET_090_Log_In	1665484527421	1665484532132	4684	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665484534305	1665484534454	OK	 
GROUP	1	ET_100_One_Go	1665484534301	1665484534798	488	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665484537268	1665484537400	OK	 
GROUP	1	ET_110_Personal_Details	1665484537263	1665484537564	282	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665484540649	1665484540765	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665484540770	1665484540877	OK	 
GROUP	1	ET_120_DoB	1665484540642	1665484540995	338	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665484544863	1665484544971	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665484544972	1665484545076	OK	 
GROUP	1	ET_130_Sex	1665484544860	1665484545253	382	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665484547935	1665484548543	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665484547931	1665484548545	608	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665484551572	1665484551686	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665484551690	1665484551818	OK	 
GROUP	1	ET_145_Your_Address_Select	1665484551571	1665484551965	376	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665484555745	1665484555832	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665484555833	1665484555965	OK	 
GROUP	1	ET_150_Telephone_Number	1665484555742	1665484556460	710	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665484559609	1665484559690	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665484559695	1665484559840	OK	 
GROUP	1	ET_160_Contact_Method	1665484559595	1665484559962	345	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665484563089	1665484563210	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665484563214	1665484563343	OK	 
GROUP	1	ET_170_Hearing_Participation	1665484563080	1665484563475	377	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665484565684	1665484565793	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665484565796	1665484565911	OK	 
GROUP	1	ET_180_Need_Support	1665484565681	1665484566256	567	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665484569503	1665484569582	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665484569584	1665484569698	OK	 
GROUP	1	ET_190_Contact_Completed	1665484569502	1665484569868	353	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665484573342	1665484573455	OK	 
GROUP	1	ET_200_Employment_Status	1665484573342	1665484574044	697	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665484577421	1665484577520	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665484577526	1665484577631	OK	 
GROUP	1	ET_210_Work_For_Org	1665484577420	1665484577756	324	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665484580491	1665484580566	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665484580567	1665484580676	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665484580490	1665484580998	505	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665484583548	1665484583655	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665484583659	1665484583807	OK	 
GROUP	1	ET_230_Employment_Details	1665484583541	1665484584120	564	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665484587604	1665484587708	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665484587712	1665484587810	OK	 
GROUP	1	ET_240_Start_Date	1665484587600	1665484588317	695	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665484590675	1665484590915	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665484590917	1665484591024	OK	 
GROUP	1	ET_250_Notice_End	1665484590670	1665484591131	451	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665484593516	1665484593613	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665484593616	1665484593725	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665484593512	1665484594060	537	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665484596537	1665484596610	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665484596616	1665484596766	OK	 
GROUP	1	ET_270_Number_Of_Months	1665484596531	1665484596960	407	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665484600325	1665484600447	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665484600450	1665484600581	OK	 
GROUP	1	ET_280_Weekly_Hours	1665484600321	1665484600757	422	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665484603553	1665484603677	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665484603680	1665484603813	OK	 
GROUP	1	ET_290_Your_Pay	1665484603550	1665484604021	459	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665484607915	1665484608005	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665484608007	1665484608133	OK	 
GROUP	1	ET_300_Pension_Contributions	1665484607912	1665484608439	518	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665484610597	1665484610684	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665484610687	1665484610796	OK	 
GROUP	1	ET_310_Employee_Benefits	1665484610592	1665484611101	497	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665484614305	1665484614419	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665484614422	1665484614529	OK	 
GROUP	1	ET_310_Employee_Benefits	1665484614303	1665484614633	318	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665484616982	1665484617067	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665484617069	1665484617181	OK	 
GROUP	1	ET_320_Respondent_Name	1665484616981	1665484618035	1041	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665484621869	1665484622554	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665484621851	1665484622556	685	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665484624904	1665484625007	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665484625009	1665484625115	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665484624902	1665484625589	672	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665484629302	1665484629422	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665484629425	1665484632689	OK	 
GROUP	1	ET_340_Work_At	1665484629300	1665484633428	4099	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665484636306	1665484636391	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665484636397	1665484636504	OK	 
GROUP	1	ET_350_Respondent_Acas	1665484636301	1665484636700	380	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665484639104	1665484639588	OK	 
GROUP	1	ET_360_Respondent_Check	1665484639100	1665484640012	904	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665484642044	1665484642146	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665484642150	1665484642285	OK	 
GROUP	1	ET_370_Respondent_Submit	1665484642041	1665484642478	419	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665484645078	1665484645238	OK	 
GROUP	1	ET_380_Claim_Details	1665484645071	1665484645345	253	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665484648465	1665484648595	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665484648601	1665484648745	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665484648461	1665484648876	399	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665484651696	1665484651783	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665484651785	1665484651894	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665484651693	1665484652258	554	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665484654992	1665484655091	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665484655093	1665484655183	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665484654991	1665484655530	533	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665484658359	1665484658461	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665484658466	1665484658568	OK	 
GROUP	1	ET_420_Compensation	1665484658352	1665484658859	486	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665484662316	1665484662395	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665484662401	1665484662484	OK	 
GROUP	1	ET_430_Whistleblowing	1665484662312	1665484662977	650	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665484665345	1665484665457	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665484665460	1665484665570	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665484665340	1665484666451	1090	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665484670453	1665484670568	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665484670451	1665484670967	503	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1665484674792	1665484683792	OK	 
