RUN	simulations.ET_Simulation	et-simulation	1665657852789	 	3.3.1
USER	ETCreateClaim	1	START	1665657853613	1665657853613
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665658026712	1665658026756	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665658026759	1665658026829	OK	 
GROUP	1	ET_310_Employee_Benefits	1665658026705	1665658026921	191	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665658031406	1665658031462	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665658031462	1665658031527	OK	 
GROUP	1	ET_320_Respondent_Name	1665658031404	1665658031621	210	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665658036594	1665658037240	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665658036589	1665658037243	646	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665658042719	1665658042768	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665658042771	1665658042885	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665658042715	1665658042977	247	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665658049977	1665658050022	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665658050024	1665658050083	OK	 
GROUP	1	ET_340_Work_At	1665658049974	1665658050172	188	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665658056260	1665658056305	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665658056309	1665658056382	OK	 
GROUP	1	ET_350_Respondent_Acas	1665658056255	1665658056495	219	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665658062015	1665658062131	OK	 
GROUP	1	ET_360_Respondent_Check	1665658062014	1665658062228	206	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665658066411	1665658066457	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665658066460	1665658066525	OK	 
GROUP	1	ET_370_Respondent_Submit	1665658066406	1665658066643	221	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665658072706	1665658072758	OK	 
GROUP	1	ET_380_Claim_Details	1665658072703	1665658072864	130	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665658077917	1665658077957	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665658077959	1665658078052	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665658077915	1665658078150	215	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665658085126	1665658085167	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665658085172	1665658085237	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665658085123	1665658085331	191	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665658089601	1665658089639	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665658089643	1665658089744	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665658089594	1665658089836	224	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665658093937	1665658093979	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665658093987	1665658094045	OK	 
GROUP	1	ET_420_Compensation	1665658093933	1665658094161	203	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665658099627	1665658099670	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665658099675	1665658099746	OK	 
GROUP	1	ET_430_Whistleblowing	1665658099624	1665658099833	191	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665658106171	1665658106209	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665658106212	1665658106259	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665658106164	1665658106354	168	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665658113228	1665658113339	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665658113225	1665658113430	194	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1665658118857	1665658128679	OK	 
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit Redirect 1	1665658128679	1665658128766	OK	 
GROUP	1	ET_460_Final_Check_Submit	1665658118854	1665658128873	10010	OK
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out	1665658132996	1665658133067	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 1	1665658133068	1665658133100	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 2	1665658133101	1665658133162	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 3	1665658133164	1665658133325	OK	 
GROUP	1	ET_470_Log_Out	1665658132995	1665658133584	569	OK
REQUEST	1	ET_010_Home	ET_010_005_Home	1665658139054	1665658139157	OK	 
GROUP	1	ET_010_Home	1665658139049	1665658139526	466	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665658144800	1665658144881	OK	 
GROUP	1	ET_020_Start	1665658144795	1665658144974	170	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665658151795	1665658151860	OK	 
GROUP	1	ET_030_Before_You_Continue	1665658151793	1665658151949	143	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665658157119	1665658157155	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665658157158	1665658157204	OK	 
GROUP	1	ET_040_Work_Postcode	1665658157115	1665658157447	321	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665658163775	1665658163835	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665658163835	1665658163921	OK	 
GROUP	1	ET_050_Claim_Yourself	1665658163774	1665658163997	221	OK
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1665658170136	1665658170174	OK	 
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1665658170179	1665658170262	OK	 
GROUP	1	ET_060_Claim_Own_Or_Others	1665658170133	1665658170344	200	OK
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1665658176328	1665658176366	OK	 
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1665658176368	1665658176414	OK	 
GROUP	1	ET_070_ACAS_Certificate	1665658176325	1665658176506	173	OK
REQUEST	1	ET_080_Representative	ET_080_005_Representative	1665658182437	1665658182491	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1665658182492	1665658182560	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1665658182564	1665658182637	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1665658182641	1665658182707	OK	 
GROUP	1	ET_080_Representative	1665658182435	1665658183297	836	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1665658187917	1665658188588	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1665658188591	1665658191352	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665658191356	1665658191425	OK	 
GROUP	1	ET_090_Log_In	1665658187914	1665658191520	3590	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665658196578	1665658196637	OK	 
GROUP	1	ET_100_One_Go	1665658196575	1665658196733	144	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665658201006	1665658201065	OK	 
GROUP	1	ET_110_Personal_Details	1665658201005	1665658201161	151	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665658207069	1665658207114	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665658207118	1665658207198	OK	 
GROUP	1	ET_120_DoB	1665658207067	1665658207308	230	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665658212185	1665658212224	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665658212228	1665658212309	OK	 
GROUP	1	ET_130_Sex	1665658212175	1665658212406	211	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665658217036	1665658217668	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665658217034	1665658217671	632	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665658222238	1665658222280	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665658222283	1665658222355	OK	 
GROUP	1	ET_145_Your_Address_Select	1665658222235	1665658222431	185	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665658228735	1665658228774	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665658228774	1665658228833	OK	 
GROUP	1	ET_150_Telephone_Number	1665658228733	1665658228918	182	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665658234818	1665658234862	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665658234865	1665658234934	OK	 
GROUP	1	ET_160_Contact_Method	1665658234815	1665658235022	197	OK
REQUEST	1	
