RUN	simulations.ET_Simulation	et-simulation	1665485565191	 	3.3.1
USER	ETCreateClaim	1	START	1665485566666	1665485566666
GROUP	1	ET_110_Personal_Details	1665485611696	1665485612051	349	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665485614581	1665485614692	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665485614694	1665485614871	OK	 
GROUP	1	ET_120_DoB	1665485614576	1665485615013	416	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665485617421	1665485617532	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665485617535	1665485617684	OK	 
GROUP	1	ET_130_Sex	1665485617417	1665485618448	1015	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665485621730	1665485622437	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665485621727	1665485622441	707	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665485626112	1665485626305	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665485626313	1665485626638	OK	 
GROUP	1	ET_145_Your_Address_Select	1665485626108	1665485626984	856	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665485630127	1665485630233	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665485630237	1665485630363	OK	 
GROUP	1	ET_150_Telephone_Number	1665485630117	1665485631581	1435	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665485635146	1665485635235	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665485635238	1665485635337	OK	 
GROUP	1	ET_160_Contact_Method	1665485635135	1665485635523	358	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665485638940	1665485639071	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665485639074	1665485639220	OK	 
GROUP	1	ET_170_Hearing_Participation	1665485638936	1665485639527	575	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665485643131	1665485643246	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665485643249	1665485643346	OK	 
GROUP	1	ET_180_Need_Support	1665485643126	1665485643489	344	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665485646857	1665485646994	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665485646998	1665485647319	OK	 
GROUP	1	ET_190_Contact_Completed	1665485646856	1665485647462	595	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665485650446	1665485650575	OK	 
GROUP	1	ET_200_Employment_Status	1665485650445	1665485650855	384	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665485653163	1665485653273	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665485653277	1665485653417	OK	 
GROUP	1	ET_210_Work_For_Org	1665485653157	1665485653622	444	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665485656613	1665485656764	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665485656766	1665485656861	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665485656606	1665485657014	394	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665485660570	1665485660659	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665485660662	1665485660777	OK	 
GROUP	1	ET_230_Employment_Details	1665485660566	1665485661731	1146	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665485663759	1665485663875	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665485663878	1665485664003	OK	 
GROUP	1	ET_240_Start_Date	1665485663756	1665485664149	367	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665485666932	1665485667040	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665485667044	1665485667167	OK	 
GROUP	1	ET_250_Notice_End	1665485666927	1665485667324	375	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665485671247	1665485671345	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665485671350	1665485671457	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665485671246	1665485671605	340	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665485675268	1665485675405	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665485675407	1665485675571	OK	 
GROUP	1	ET_270_Number_Of_Months	1665485675266	1665485676300	1020	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665485680148	1665485680263	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665485680266	1665485680406	OK	 
GROUP	1	ET_280_Weekly_Hours	1665485680146	1665485680514	354	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665485683574	1665485683695	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665485683697	1665485683835	OK	 
GROUP	1	ET_290_Your_Pay	1665485683567	1665485684030	443	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665485687328	1665485687400	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665485687403	1665485687512	OK	 
GROUP	1	ET_300_Pension_Contributions	1665485687326	1665485687683	342	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665485690927	1665485691024	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665485691025	1665485691119	OK	 
GROUP	1	ET_310_Employee_Benefits	1665485690926	1665485691291	352	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665485695280	1665485695378	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665485695384	1665485695492	OK	 
GROUP	1	ET_310_Employee_Benefits	1665485695276	1665485695613	321	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665485698932	1665485699050	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665485699055	1665485699169	OK	 
GROUP	1	ET_320_Respondent_Name	1665485698927	1665485699492	535	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665485703255	1665485703918	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665485703246	1665485703928	663	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665485707756	1665485707924	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665485707933	1665485708081	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665485707755	1665485708850	1065	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665485711130	1665485711245	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665485711250	1665485711367	OK	 
GROUP	1	ET_340_Work_At	1665485711126	1665485711510	361	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665485714299	1665485714418	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665485714424	1665485714527	OK	 
GROUP	1	ET_350_Respondent_Acas	1665485714295	1665485714906	588	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665485717749	1665485717877	OK	 
GROUP	1	ET_360_Respondent_Check	1665485717747	1665485718111	347	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665485721640	1665485721738	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665485721741	1665485721871	OK	 
GROUP	1	ET_370_Respondent_Submit	1665485721637	1665485722012	359	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665485724675	1665485724797	OK	 
GROUP	1	ET_380_Claim_Details	1665485724675	1665485725052	349	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665485727718	1665485727810	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665485727815	1665485727942	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665485727716	1665485728432	690	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665485730471	1665485730577	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665485730594	1665485730742	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665485730467	1665485731038	543	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665485734430	1665485734541	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665485734545	1665485734668	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665485734427	1665485734787	346	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665485737350	1665485737471	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665485737476	1665485737598	OK	 
GROUP	1	ET_420_Compensation	1665485737347	1665485737824	460	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665485740651	1665485740766	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665485740768	1665485740863	OK	 
GROUP	1	ET_430_Whistleblowing	1665485740648	1665485740998	325	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665485744995	1665485745097	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665485745101	1665485745207	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665485744988	1665485745426	411	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665485747635	1665485747770	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665485747627	1665485748002	352	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1665485751339	1665485759963	OK	 
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit Redirect 1	1665485759967	1665485760068	OK	 
GROUP	1	ET_460_Final_Check_Submit	1665485751336	1665485760374	9016	OK
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out	1665485762379	1665485762542	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 1	1665485762546	1665485762686	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 2	1665485762689	1665485762824	OK	 
REQUEST	1	ET_470_Log_Out	ET_470_005_Log_Out Redirect 3	1665485762829	1665485763223	OK	 
GROUP	1	ET_470_Log_Out	1665485762375	1665485764035	1623	OK
REQUEST	1	ET_010_Home	ET_010_005_Home	1665485767985	1665485768147	OK	 
GROUP	1	ET_010_Home	1665485767980	1665485768772	766	OK
REQUEST	1	ET_020_Start	ET_020_005_Start	1665485771343	1665485771488	OK	 
GROUP	1	ET_020_Start	1665485771337	1665485771633	280	OK
REQUEST	1	ET_030_Before_You_Continue	ET_030_005_Before_You_Continue	1665485774948	1665485775105	OK	 
GROUP	1	ET_030_Before_You_Continue	1665485774945	1665485775301	334	OK
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode	1665485777737	1665485777800	OK	 
REQUEST	1	ET_040_Work_Postcode	ET_040_005_Work_Postcode Redirect 1	1665485777807	1665485777919	OK	 
GROUP	1	ET_040_Work_Postcode	1665485777735	1665485778090	340	OK
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself	1665485780738	1665485780836	OK	 
REQUEST	1	ET_050_Claim_Yourself	ET_050_005_Claim_Yourself Redirect 1	1665485780839	1665485780922	OK	 
GROUP	1	ET_050_Claim_Yourself	1665485780737	1665485781059	311	OK
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others	1665485784676	1665485784765	OK	 
REQUEST	1	ET_060_Claim_Own_Or_Others	ET_060_005_Claim_Own_Or_Others Redirect 1	1665485784767	1665485784879	OK	 
GROUP	1	ET_060_Claim_Own_Or_Others	1665485784674	1665485785442	751	OK
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate	1665485789241	1665485789352	OK	 
REQUEST	1	ET_070_ACAS_Certificate	ET_070_005_ACAS_Certificate Redirect 1	1665485789355	1665485789573	OK	 
GROUP	1	ET_070_ACAS_Certificate	1665485789237	1665485789947	682	OK
REQUEST	1	ET_080_Representative	ET_080_005_Representative	1665485793160	1665485793261	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 1	1665485793265	1665485793382	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 2	1665485793389	1665485793485	OK	 
REQUEST	1	ET_080_Representative	ET_080_005_Representative Redirect 3	1665485793486	1665485793598	OK	 
GROUP	1	ET_080_Representative	1665485793156	1665485794173	981	OK
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In	1665485796807	1665485797082	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 1	1665485797088	1665485798821	OK	 
REQUEST	1	ET_090_Log_In	ET_090_005_Log_In Redirect 2	1665485798827	1665485798932	OK	 
GROUP	1	ET_090_Log_In	1665485796806	1665485799193	2349	OK
REQUEST	1	ET_100_One_Go	ET_100_005_One_Go	1665485801258	1665485801394	OK	 
GROUP	1	ET_100_One_Go	1665485801246	1665485801677	394	OK
REQUEST	1	ET_110_Personal_Details	ET_110_005_Personal_Details	1665485804582	1665485804713	OK	 
GROUP	1	ET_110_Personal_Details	1665485804577	1665485805458	872	OK
REQUEST	1	ET_120_DoB	ET_120_005_DoB	1665485808412	1665485808514	OK	 
REQUEST	1	ET_120_DoB	ET_120_005_DoB Redirect 1	1665485808519	1665485808632	OK	 
GROUP	1	ET_120_DoB	1665485808408	1665485809016	594	OK
REQUEST	1	ET_130_Sex	ET_130_005_Sex	1665485812808	1665485812916	OK	 
REQUEST	1	ET_130_Sex	ET_130_005_Sex Redirect 1	1665485812919	1665485813102	OK	 
GROUP	1	ET_130_Sex	1665485812806	1665485813670	846	OK
REQUEST	1	ET_140_Your_Address_LookUp	XUI_Common_000_PostcodeLookup	1665485816268	1665485817098	OK	 
GROUP	1	ET_140_Your_Address_LookUp	1665485816246	1665485817102	830	OK
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select	1665485819770	1665485819860	OK	 
REQUEST	1	ET_145_Your_Address_Select	ET_145_005_Your_Address_Select Redirect 1	1665485819867	1665485820066	OK	 
GROUP	1	ET_145_Your_Address_Select	1665485819765	1665485820486	703	OK
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number	1665485823461	1665485823573	OK	 
REQUEST	1	ET_150_Telephone_Number	ET_150_005_Telephone_Number Redirect 1	1665485823576	1665485823690	OK	 
GROUP	1	ET_150_Telephone_Number	1665485823457	1665485824058	593	OK
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method	1665485826479	1665485826585	OK	 
REQUEST	1	ET_160_Contact_Method	ET_160_005_Contact_Method Redirect 1	1665485826589	1665485826717	OK	 
GROUP	1	ET_160_Contact_Method	1665485826476	1665485826850	364	OK
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation	1665485830092	1665485830185	OK	 
REQUEST	1	ET_170_Hearing_Participation	ET_170_005_Hearing_Participation Redirect 1	1665485830188	1665485830297	OK	 
GROUP	1	ET_170_Hearing_Participation	1665485830090	1665485831283	1184	OK
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support	1665485833469	1665485833558	OK	 
REQUEST	1	ET_180_Need_Support	ET_180_005_Need_Support Redirect 1	1665485833561	1665485833692	OK	 
GROUP	1	ET_180_Need_Support	1665485833466	1665485833836	363	OK
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed	1665485836154	1665485836277	OK	 
REQUEST	1	ET_190_Contact_Completed	ET_190_005_Contact_Completed Redirect 1	1665485836293	1665485836393	OK	 
GROUP	1	ET_190_Contact_Completed	1665485836147	1665485836572	381	OK
REQUEST	1	ET_200_Employment_Status	ET_200_005_Employment_Status	1665485839969	1665485840081	OK	 
GROUP	1	ET_200_Employment_Status	1665485839967	1665485840403	422	OK
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation	1665485843109	1665485843213	OK	 
REQUEST	1	ET_210_Work_For_Org	ET_210_005_Work_For_Organisation Redirect 1	1665485843218	1665485843361	OK	 
GROUP	1	ET_210_Work_For_Org	1665485843107	1665485843681	549	OK
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org	1665485846377	1665485846465	OK	 
REQUEST	1	ET_220_Still_Work_For_Org	ET_220_005_Still_Work_For_Org Redirect 1	1665485846479	1665485846662	OK	 
GROUP	1	ET_220_Still_Work_For_Org	1665485846367	1665485847072	672	OK
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details	1665485850342	1665485850464	OK	 
REQUEST	1	ET_230_Employment_Details	ET_230_005_Employment_Details Redirect 1	1665485850478	1665485850578	OK	 
GROUP	1	ET_230_Employment_Details	1665485850337	1665485851183	798	OK
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date	1665485854122	1665485854227	OK	 
REQUEST	1	ET_240_Start_Date	ET_240_005_Start_Date Redirect 1	1665485854232	1665485854361	OK	 
GROUP	1	ET_240_Start_Date	1665485854116	1665485854509	372	OK
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End	1665485857000	1665485857118	OK	 
REQUEST	1	ET_250_Notice_End	ET_250_005_Notice_End Redirect 1	1665485857122	1665485857238	OK	 
GROUP	1	ET_250_Notice_End	1665485856997	1665485857643	633	OK
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months	1665485861499	1665485861587	OK	 
REQUEST	1	ET_260_Weeks_Or_Months	ET_260_005_Weeks_Or_Months Redirect 1	1665485861590	1665485861728	OK	 
GROUP	1	ET_260_Weeks_Or_Months	1665485861496	1665485862053	550	OK
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months	1665485864109	1665485864231	OK	 
REQUEST	1	ET_270_Number_Of_Months	ET_270_005_Number_Of_Months Redirect 1	1665485864235	1665485864332	OK	 
GROUP	1	ET_270_Number_Of_Months	1665485864107	1665485864562	437	OK
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours	1665485867825	1665485867923	OK	 
REQUEST	1	ET_280_Weekly_Hours	ET_280_005_Weekly_Hours Redirect 1	1665485867927	1665485868037	OK	 
GROUP	1	ET_280_Weekly_Hours	1665485867824	1665485868431	598	OK
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay	1665485871159	1665485871267	OK	 
REQUEST	1	ET_290_Your_Pay	ET_290_005_Your_Pay Redirect 1	1665485871270	1665485871388	OK	 
GROUP	1	ET_290_Your_Pay	1665485871155	1665485871733	566	OK
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions	1665485874550	1665485874643	OK	 
REQUEST	1	ET_300_Pension_Contributions	ET_300_005_Pension_Contributions Redirect 1	1665485874658	1665485874775	OK	 
GROUP	1	ET_300_Pension_Contributions	1665485874546	1665485875143	566	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665485878269	1665485878374	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665485878377	1665485878486	OK	 
GROUP	1	ET_310_Employee_Benefits	1665485878267	1665485878686	403	OK
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits	1665485882340	1665485882444	OK	 
REQUEST	1	ET_310_Employee_Benefits	ET_310_005_Employee_Benefits Redirect 1	1665485882448	1665485882529	OK	 
GROUP	1	ET_310_Employee_Benefits	1665485882338	1665485882668	318	OK
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name	1665485886401	1665485886527	OK	 
REQUEST	1	ET_320_Respondent_Name	ET_320_005_Respondent_Name Redirect 1	1665485886530	1665485886676	OK	 
GROUP	1	ET_320_Respondent_Name	1665485886397	1665485886842	430	OK
REQUEST	1	ET_330_Respondent_Address_LookUp	XUI_Common_000_PostcodeLookup	1665485890801	1665485891549	OK	 
GROUP	1	ET_330_Respondent_Address_LookUp	1665485890796	1665485891553	748	OK
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp	1665485895087	1665485895214	OK	 
REQUEST	1	ET_335_Respondent_Address_LookUp	ET_335_Respondent_Address_LookUp Redirect 1	1665485895231	1665485895349	OK	 
GROUP	1	ET_335_Respondent_Address_LookUp	1665485895076	1665485895675	564	OK
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At	1665485898972	1665485899127	OK	 
REQUEST	1	ET_340_Work_At	ET_340_005_Work_At Redirect 1	1665485899131	1665485899238	OK	 
GROUP	1	ET_340_Work_At	1665485898966	1665485899736	745	OK
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas	1665485902951	1665485903036	OK	 
REQUEST	1	ET_350_Respondent_Acas	ET_350_Respondent_Acas Redirect 1	1665485903039	1665485903149	OK	 
GROUP	1	ET_350_Respondent_Acas	1665485902946	1665485903303	322	OK
REQUEST	1	ET_360_Respondent_Check	ET_360_005_Respondent_Check	1665485905489	1665485905659	OK	 
GROUP	1	ET_360_Respondent_Check	1665485905486	1665485906026	527	OK
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit	1665485908662	1665485908758	OK	 
REQUEST	1	ET_370_Respondent_Submit	ET_370_005_Respondent_Submit Redirect 1	1665485908766	1665485908877	OK	 
GROUP	1	ET_370_Respondent_Submit	1665485908654	1665485909087	391	OK
REQUEST	1	ET_380_Claim_Details	ET_380_005_Claim_Details	1665485911727	1665485911990	OK	 
GROUP	1	ET_380_Claim_Details	1665485911725	1665485912345	583	OK
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination	1665485916330	1665485916435	OK	 
REQUEST	1	ET_390_Type_Of_Descrimination	ET_390_Type_Of_Descrimination Redirect 1	1665485916445	1665485916567	OK	 
GROUP	1	ET_390_Type_Of_Descrimination	1665485916326	1665485916889	540	OK
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened	1665485919318	1665485919414	OK	 
REQUEST	1	ET_400_Describe_What_Happened	ET_400_005_Describe_What_Happened Redirect 1	1665485919425	1665485919637	OK	 
GROUP	1	ET_400_Describe_What_Happened	1665485919306	1665485919908	564	OK
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful	1665485922583	1665485922700	OK	 
REQUEST	1	ET_410_Outcome_If_Successful	ET_410_005_Outcome_If_Successful Redirect 1	1665485922703	1665485922818	OK	 
GROUP	1	ET_410_Outcome_If_Successful	1665485922576	1665485923302	708	OK
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation	1665485925629	1665485925714	OK	 
REQUEST	1	ET_420_Compensation	ET_420_005_Compensation Redirect 1	1665485925716	1665485925819	OK	 
GROUP	1	ET_420_Compensation	1665485925626	1665485926274	635	OK
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing	1665485929306	1665485929437	OK	 
REQUEST	1	ET_430_Whistleblowing	ET_430_005_Whistleblowing Redirect 1	1665485929442	1665485929570	OK	 
GROUP	1	ET_430_Whistleblowing	1665485929304	1665485929725	408	OK
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete	1665485932998	1665485933101	OK	 
REQUEST	1	ET_440_Claim_Section_Complete	ET_440_005_Claim_Section_Complete Redirect 1	1665485933104	1665485933198	OK	 
GROUP	1	ET_440_Claim_Section_Complete	1665485932996	1665485933383	373	OK
REQUEST	1	ET_450_Final_Check_Answers	ET_450_005_Final_Check_Answers	1665485935439	1665485935555	OK	 
GROUP	1	ET_450_Final_Check_Answers	1665485935437	1665485935721	264	OK
REQUEST	1	ET_460_Final_Check_Submit	ET_460_005_Final_Check_Submit	1665485937878	1665485946122	OK	 
